,0,1,2,3,4,5
0,-3.129934072494507,-0.10062318295240402,-3.2305572032928467,2.0,2.0,2.0
1,1.433628797531128,0.046097442507743835,1.4797261953353882,22.0,22.0,22.0
2,4.752294540405273,0.152814581990242,4.90510892868042,29.0,29.0,29.0
3,-3.137608528137207,-0.10086750239133835,-3.238476037979126,1.0,1.0,1.0
4,3.093165397644043,0.09946569800376892,3.1926310062408447,26.0,26.0,26.0
5,-0.9107400178909302,-0.02926129847764969,-0.9400013089179993,15.0,15.0,15.0
6,-1.02793288230896,-0.03305384889245033,-1.0609867572784424,13.0,13.0,13.0
7,-0.6374686360359192,-0.020515035837888718,-0.657983660697937,16.0,16.0,16.0
8,-1.2622804641723633,-0.04057753086090088,-1.3028579950332642,12.0,12.0,12.0
9,-1.0135632753372192,-0.032597482204437256,-1.0461606979370117,14.0,14.0,14.0
10,-1.6800227165222168,-0.05401384457945824,-1.7340365648269653,10.0,10.0,10.0
11,-2.869567394256592,-0.0922551155090332,-2.961822509765625,5.0,5.0,5.0
12,0.4709111750125885,0.015126606449484825,0.4860377907752991,19.0,19.0,19.0
13,2.2707293033599854,0.0729912519454956,2.3437204360961914,24.0,24.0,24.0
14,-3.1071054935455322,-0.09989211708307266,-3.2069976329803467,3.0,3.0,3.0
15,-2.918989658355713,-0.09384036809206009,-3.0128300189971924,4.0,4.0,4.0
16,6.351714134216309,0.20424288511276245,6.555956840515137,31.0,31.0,31.0
17,0.9186422228813171,0.0295475535094738,0.9481897950172424,21.0,21.0,21.0
18,-2.789393663406372,-0.08967725187540054,-2.879070997238159,6.0,6.0,6.0
19,-0.4203106760978699,-0.013517717830836773,-0.4338283836841583,17.0,17.0,17.0
20,5.185364246368408,0.16669373214244843,5.352057933807373,30.0,30.0,30.0
21,0.8569905161857605,0.027529703453183174,0.8845202326774597,20.0,20.0,20.0
22,-1.6219350099563599,-0.052146367728710175,-1.6740813255310059,11.0,11.0,11.0
23,-2.5689053535461426,-0.08259335160255432,-2.651498794555664,8.0,8.0,8.0
24,2.495727777481079,0.08023864030838013,2.5759663581848145,25.0,25.0,25.0
25,-2.6356489658355713,-0.0847412496805191,-2.7203903198242188,7.0,7.0,7.0
26,-0.28829801082611084,-0.009286380372941494,-0.2975843846797943,18.0,18.0,18.0
27,4.28128719329834,0.13761913776397705,4.418906211853027,28.0,28.0,28.0
28,-3.1524569988250732,-0.10134410858154297,-3.253801107406616,0.0,0.0,0.0
29,1.4517794847488403,0.0466894656419754,1.4984689950942993,23.0,23.0,23.0
30,4.042383670806885,0.1299573928117752,4.1723408699035645,27.0,27.0,27.0
31,-2.432504177093506,-0.07820802181959152,-2.510712146759033,9.0,9.0,9.0
