,0,1,2,3,4,5
0,-0.06562645733356476,-1.3914120197296143,-1.4570385217666626,10.0,10.0,10.0
1,-0.0007935017929412425,-0.021410595625638962,-0.022204097360372543,17.0,17.0,17.0
2,-0.10451224446296692,-2.2069644927978516,-2.311476707458496,2.0,2.0,2.0
3,-0.06250286847352982,-1.3089617490768433,-1.3714646100997925,12.0,12.0,12.0
4,0.17982114851474762,3.7545623779296875,3.9343836307525635,30.0,30.0,30.0
5,0.13802003860473633,2.913980484008789,3.0520005226135254,29.0,29.0,29.0
6,-0.06539872288703918,-1.3689013719558716,-1.4343000650405884,11.0,11.0,11.0
7,0.01869571954011917,0.39503657817840576,0.41373229026794434,19.0,19.0,19.0
8,-0.06968407332897186,-1.4651813507080078,-1.534865379333496,9.0,9.0,9.0
9,-0.09403187036514282,-1.9897507429122925,-2.08378267288208,5.0,5.0,5.0
10,0.09711608290672302,2.088799238204956,2.185915231704712,24.0,25.0,25.0
11,-0.0923590287566185,-1.9496372938156128,-2.0419962406158447,6.0,6.0,6.0
12,-0.08101287484169006,-1.7021633386611938,-1.7831761837005615,8.0,8.0,8.0
13,0.1332058310508728,2.7368900775909424,2.87009596824646,27.0,27.0,27.0
14,0.07921560853719711,1.6732091903686523,1.7524248361587524,23.0,23.0,23.0
15,-0.09028241038322449,-1.884722113609314,-1.9750045537948608,7.0,7.0,7.0
16,0.13622161746025085,2.878960371017456,3.0151820182800293,28.0,28.0,28.0
17,0.03522295132279396,0.787216067314148,0.8224390149116516,22.0,22.0,22.0
18,-0.10328330099582672,-2.177964925765991,-2.2812483310699463,3.0,3.0,3.0
19,0.02449876442551613,0.4850536286830902,0.5095524191856384,20.0,20.0,20.0
20,-0.005610478110611439,-0.14595912396907806,-0.15156960487365723,16.0,16.0,16.0
21,0.18185952305793762,3.8201518058776855,4.002011299133301,31.0,31.0,31.0
22,0.0296331774443388,0.6488457322120667,0.6784788966178894,21.0,21.0,21.0
23,-0.03614874184131622,-0.7497422695159912,-0.7858909964561462,14.0,14.0,14.0
24,-0.1206442266702652,-2.538933038711548,-2.6595773696899414,0.0,0.0,0.0
25,0.0055124773643910885,0.11885879933834076,0.12437127530574799,18.0,18.0,18.0
26,-0.04078841209411621,-0.8545763492584229,-0.8953647613525391,13.0,13.0,13.0
27,-0.03264649212360382,-0.67131108045578,-0.7039575576782227,15.0,15.0,15.0
28,-0.0977107435464859,-2.059345245361328,-2.1570560932159424,4.0,4.0,4.0
29,0.12108521908521652,2.552973985671997,2.6740591526031494,26.0,26.0,26.0
30,0.09735294431447983,2.040363073348999,2.137716054916382,25.0,24.0,24.0
31,-0.11442474275827408,-2.4079713821411133,-2.5223960876464844,1.0,1.0,1.0
