,0,1,2,3,4,5
0,-0.06233742833137512,-3.1077065467834473,-3.1700439453125,8.0,2.0,1.0
1,0.06053576245903969,1.3934417963027954,1.4539775848388672,23.0,22.0,22.0
2,0.10110874474048615,4.769163608551025,4.870272159576416,28.0,29.0,29.0
3,-0.039850570261478424,-3.1211750507354736,-3.1610255241394043,13.0,1.0,3.0
4,0.09424486756324768,3.089970111846924,3.1842150688171387,26.0,26.0,26.0
5,-0.11320313811302185,-0.8539125919342041,-0.9671157598495483,3.0,15.0,15.0
6,-0.00981115736067295,-1.0231252908706665,-1.032936453819275,17.0,13.0,13.0
7,-0.054509229958057404,-0.5940929055213928,-0.6486021280288696,9.0,16.0,16.0
8,-0.051402028650045395,-1.3214751482009888,-1.3728771209716797,10.0,12.0,12.0
9,-0.03016350232064724,-0.994640588760376,-1.0248041152954102,14.0,14.0,14.0
10,-0.07065568119287491,-1.6336486339569092,-1.7043043375015259,7.0,11.0,10.0
11,-0.12028411775827408,-2.888474464416504,-3.008758544921875,1.0,5.0,5.0
12,-0.0256511177867651,0.5398969054222107,0.5142458081245422,15.0,19.0,19.0
13,0.0009634594316594303,2.257660388946533,2.2586238384246826,20.0,24.0,24.0
14,-0.07184967398643494,-3.097184419631958,-3.169034004211426,6.0,3.0,2.0
15,-0.10238929837942123,-2.9269022941589355,-3.0292916297912598,4.0,4.0,4.0
16,0.2101317048072815,6.346113204956055,6.556244850158691,31.0,31.0,31.0
17,0.06447185575962067,0.8391615152359009,0.9036333560943604,24.0,20.0,21.0
18,-0.13025185465812683,-2.7776360511779785,-2.9078879356384277,0.0,6.0,6.0
19,-0.0009283992112614214,-0.3655719757080078,-0.3665003776550293,19.0,17.0,17.0
20,0.1295909583568573,5.137254238128662,5.266845226287842,30.0,30.0,30.0
21,-0.07478655129671097,0.8595181703567505,0.7847316265106201,5.0,21.0,20.0
22,-0.04017079249024391,-1.6517517566680908,-1.6919225454330444,12.0,10.0,11.0
23,-0.024283384904265404,-2.608034610748291,-2.6323180198669434,16.0,8.0,8.0
24,0.10106396675109863,2.507930278778076,2.608994245529175,27.0,25.0,25.0
25,-0.04830245301127434,-2.641572952270508,-2.689875364303589,11.0,7.0,7.0
26,0.03610025718808174,-0.25018784403800964,-0.2140875905752182,21.0,18.0,18.0
27,0.12926028668880463,4.231225967407227,4.360486030578613,29.0,28.0,28.0
28,-0.11691711097955704,-3.1321725845336914,-3.2490897178649902,2.0,0.0,0.0
29,-0.0014667217619717121,1.4857109785079956,1.4842442274093628,18.0,23.0,23.0
30,0.0729537382721901,4.1226487159729,4.1956024169921875,25.0,27.0,27.0
31,0.03803504258394241,-2.3742449283599854,-2.336209774017334,22.0,9.0,9.0
