,0,1,2,3,4,5
0,-3.1234960556030273,-0.09402845799922943,-3.217524528503418,2.0,6.0,2.0
1,1.3027740716934204,0.06830702722072601,1.3710811138153076,22.0,25.0,22.0
2,4.795034408569336,0.10149985551834106,4.896534442901611,29.0,27.0,29.0
3,-3.145108461380005,-0.04375816881656647,-3.18886661529541,1.0,9.0,3.0
4,3.176750421524048,0.06512851268053055,3.2418789863586426,26.0,23.0,26.0
5,-0.803611695766449,0.005078844726085663,-0.7985328435897827,15.0,17.0,15.0
6,-1.0498099327087402,-0.09414437413215637,-1.1439542770385742,13.0,5.0,13.0
7,-0.6631665825843811,0.045971278101205826,-0.6171953082084656,16.0,22.0,16.0
8,-1.3499568700790405,0.06726528704166412,-1.2826915979385376,12.0,24.0,12.0
9,-0.9597935676574707,0.022615531459450722,-0.9371780157089233,14.0,18.0,14.0
10,-1.6222379207611084,-0.14652769267559052,-1.7687655687332153,11.0,2.0,10.0
11,-2.907393455505371,-0.023220207542181015,-2.9306137561798096,5.0,14.0,5.0
12,0.5731709599494934,0.03410611301660538,0.6072770953178406,19.0,21.0,19.0
13,2.246765613555908,-0.028096958994865417,2.2186686992645264,24.0,12.0,24.0
14,-3.107036828994751,-0.1824117749929428,-3.2894484996795654,3.0,0.0,1.0
15,-2.94183349609375,-0.11918264627456665,-3.061016082763672,4.0,3.0,4.0
16,6.364087104797363,0.17863668501377106,6.542723655700684,31.0,30.0,31.0
17,0.7760404944419861,-0.007555387448519468,0.7684851288795471,20.0,16.0,20.0
18,-2.786017656326294,-0.046646155416965485,-2.8326637744903564,6.0,8.0,6.0
19,-0.517208456993103,-0.01352258212864399,-0.5307310223579407,17.0,15.0,17.0
20,5.091157913208008,0.25620028376579285,5.347358226776123,30.0,31.0,30.0
21,0.8550033569335938,0.03040217235684395,0.8854055404663086,21.0,19.0,21.0
22,-1.700635552406311,-0.024315960705280304,-1.7249515056610107,10.0,13.0,11.0
23,-2.60302996635437,-0.08751054853200912,-2.6905405521392822,8.0,7.0,8.0
24,2.415588140487671,0.03291051462292671,2.4484987258911133,25.0,20.0,25.0
25,-2.672959804534912,-0.03687942400574684,-2.709839344024658,7.0,10.0,7.0
26,-0.19292299449443817,-0.03460855782032013,-0.2275315523147583,18.0,11.0,18.0
27,4.1074042320251465,0.09777787327766418,4.205182075500488,27.0,26.0,27.0
28,-3.149740695953369,-0.16785134375095367,-3.317592144012451,0.0,1.0,0.0
29,1.5423911809921265,0.1296626627445221,1.6720538139343262,23.0,29.0,23.0
30,4.138927936553955,0.10842844098806381,4.247356414794922,28.0,28.0,28.0
31,-2.3877084255218506,-0.10060088336467743,-2.488309383392334,9.0,4.0,9.0
