,0,1,2,3,4,5
0,-3.1107609272003174,-0.09238511323928833,-3.203145980834961,2.0,2.0,1.0
1,1.3666965961456299,0.03248988464474678,1.3991864919662476,22.0,21.0,22.0
2,4.788547039031982,0.14769116044044495,4.9362382888793945,29.0,31.0,29.0
3,-3.1274614334106445,-0.016700230538845062,-3.1441617012023926,1.0,11.0,2.0
4,3.1180052757263184,0.0008928863098844886,3.1188981533050537,26.0,15.0,26.0
5,-0.8357466459274292,0.002818840555846691,-0.8329278230667114,15.0,16.0,15.0
6,-1.0202312469482422,-0.08685924857854843,-1.1070904731750488,14.0,3.0,13.0
7,-0.6475521922111511,0.06262204051017761,-0.5849301815032959,16.0,25.0,16.0
8,-1.3063749074935913,-0.006523262243717909,-1.3128981590270996,12.0,14.0,12.0
9,-1.0288394689559937,0.004274227190762758,-1.0245652198791504,13.0,17.0,14.0
10,-1.6280838251113892,-0.022777143865823746,-1.6508610248565674,11.0,10.0,11.0
11,-2.878551483154297,-0.0617249570786953,-2.9402763843536377,5.0,4.0,4.0
12,0.5547691583633423,0.10932003706693649,0.6640892028808594,19.0,27.0,19.0
13,2.214489459991455,0.03920244053006172,2.2536919116973877,24.0,23.0,24.0
14,-3.098783493041992,-0.030505701899528503,-3.129289150238037,3.0,9.0,3.0
15,-2.9242515563964844,-0.014519177377223969,-2.9387707710266113,4.0,13.0,5.0
16,6.3524627685546875,0.11947768926620483,6.471940517425537,31.0,28.0,31.0
17,0.9133859872817993,0.008397448807954788,0.921783447265625,21.0,18.0,21.0
18,-2.7772274017333984,-0.037633877247571945,-2.814861297607422,6.0,7.0,6.0
19,-0.41908788681030273,0.014773578383028507,-0.4043143093585968,17.0,19.0,17.0
20,5.060460567474365,0.12337704002857208,5.183837413787842,30.0,29.0,30.0
21,0.8458020091056824,0.03510056063532829,0.8809025883674622,20.0,22.0,20.0
22,-1.6666005849838257,-0.048592135310173035,-1.7151926755905151,10.0,5.0,10.0
23,-2.6032540798187256,-0.031060464680194855,-2.63431453704834,8.0,8.0,8.0
24,2.4700562953948975,0.02179696038365364,2.4918532371520996,25.0,20.0,25.0
25,-2.6509718894958496,-0.11252225935459137,-2.7634942531585693,7.0,0.0,7.0
26,-0.22934284806251526,-0.015076722018420696,-0.24441957473754883,18.0,12.0,18.0
27,4.246487140655518,0.08794509619474411,4.334432125091553,28.0,26.0,28.0
28,-3.134157657623291,-0.11249955743551254,-3.246657133102417,0.0,1.0,0.0
29,1.5016599893569946,0.06007671356201172,1.5617367029190063,23.0,24.0,23.0
30,4.095354080200195,0.13817700743675232,4.2335309982299805,27.0,30.0,27.0
31,-2.4122684001922607,-0.04275509715080261,-2.4550235271453857,9.0,6.0,9.0
