,0,1,2,3
0,-1.433264970779419,9.0,-0.13873223960399628,9.0
1,-0.2971467673778534,16.0,-0.028466755524277687,16.0
2,-2.1678307056427,3.0,-0.2096899002790451,3.0
3,-2.1344692707061768,4.0,-0.20616509020328522,4.0
4,4.496933460235596,31.0,0.43448907136917114,31.0
5,3.7645533084869385,30.0,0.3638516962528229,30.0
6,-1.231459379196167,11.0,-0.11898522824048996,11.0
7,1.5292799472808838,25.0,0.14838561415672302,25.0
8,-1.761350393295288,5.0,-0.17025846242904663,5.0
9,-1.28617525100708,10.0,-0.12478362768888474,10.0
10,-0.5449814200401306,15.0,-0.05301361531019211,15.0
11,-1.4955029487609863,7.0,-0.1447707563638687,7.0
12,-1.6304219961166382,6.0,-0.1576039344072342,6.0
13,2.1320202350616455,27.0,0.20675142109394073,27.0
14,1.9532887935638428,26.0,0.18915897607803345,26.0
15,-0.8136494159698486,14.0,-0.0794956311583519,14.0
16,2.7517876625061035,29.0,0.26676785945892334,29.0
17,1.0597951412200928,22.0,0.10327038913965225,22.0
18,-2.2663466930389404,2.0,-0.21921169757843018,2.0
19,0.7577217817306519,20.0,0.07292502373456955,20.0
20,1.417543888092041,24.0,0.13613827526569366,24.0
21,1.1738636493682861,23.0,0.11367332935333252,23.0
22,0.22367945313453674,18.0,0.021741366013884544,18.0
23,-0.9931157231330872,13.0,-0.096176877617836,13.0
24,-2.303528070449829,1.0,-0.22285012900829315,1.0
25,-1.1390076875686646,12.0,-0.11003804951906204,12.0
26,0.6925187706947327,19.0,0.06705694645643234,19.0
27,0.21986399590969086,17.0,0.020266352221369743,17.0
28,-1.452799916267395,8.0,-0.14033359289169312,8.0
29,2.460179328918457,28.0,0.23826467990875244,28.0
30,0.7579823732376099,21.0,0.0734136626124382,21.0
31,-2.4400696754455566,0.0,-0.23583930730819702,0.0
