,0,1,2,3
0,-0.038102902472019196,15.0,-0.3966737985610962,15.0
1,-0.020091157406568527,16.0,-0.20755690336227417,16.0
2,-0.18423698842525482,4.0,-1.9450781345367432,4.0
3,-0.17520682513713837,5.0,-1.8515918254852295,5.0
4,0.3918134570121765,30.0,4.142550468444824,30.0
5,0.45103415846824646,31.0,4.764037132263184,31.0
6,-0.13341021537780762,8.0,-1.4068353176116943,8.0
7,0.13924337923526764,23.0,1.4786376953125,23.0
8,-0.07056086510419846,14.0,-0.7481306791305542,14.0
9,-0.12330574542284012,10.0,-1.3017219305038452,10.0
10,0.05864344909787178,19.0,0.6128253936767578,19.0
11,-0.18975991010665894,3.0,-2.00433349609375,3.0
12,-0.21537351608276367,2.0,-2.276564598083496,2.0
13,0.06534481048583984,22.0,0.6946884393692017,22.0
14,-0.13131855428218842,9.0,-1.3875527381896973,9.0
15,0.059474002569913864,21.0,0.6391228437423706,21.0
16,0.22581034898757935,28.0,2.3796627521514893,28.0
17,0.059129197150468826,20.0,0.6292144656181335,20.0
18,-0.1638675034046173,7.0,-1.7332781553268433,7.0
19,0.14424900710582733,24.0,1.5144975185394287,24.0
20,0.14859652519226074,25.0,1.5709203481674194,25.0
21,0.1552777737379074,26.0,1.6371781826019287,26.0
22,-0.09698592871427536,12.0,-1.0253841876983643,12.0
23,-0.08313249796628952,13.0,-0.8767451047897339,13.0
24,-0.21999433636665344,1.0,-2.3256545066833496,1.0
25,-0.09706904739141464,11.0,-1.033729910850525,11.0
26,-0.00030241519561968744,17.0,0.001713026431389153,17.0
27,0.008254360407590866,18.0,0.09609754383563995,18.0
28,-0.16734033823013306,6.0,-1.766680359840393,6.0
29,0.2858179807662964,29.0,3.0066769123077393,29.0
30,0.15825313329696655,27.0,1.6644641160964966,27.0
31,-0.2408425658941269,0.0,-2.5448272228240967,0.0
