,0,1,2,3
0,-1.428605079650879,5.0,-1.4285348653793335,5.0
1,-0.6885935068130493,13.0,-0.6888619065284729,13.0
2,-1.6889474391937256,3.0,-1.688910961151123,3.0
3,-1.5682612657546997,4.0,-1.5687592029571533,4.0
4,3.177210569381714,30.0,3.177462577819824,30.0
5,3.4782307147979736,31.0,3.4780287742614746,31.0
6,-1.3013125658035278,8.0,-1.3013441562652588,8.0
7,1.2976492643356323,25.0,1.298030138015747,25.0
8,-0.9745818376541138,12.0,-0.9747790694236755,12.0
9,-1.3648881912231445,6.0,-1.3648134469985962,6.0
10,-0.08499103784561157,15.0,-0.08505970984697342,15.0
11,-1.2729368209838867,9.0,-1.2730326652526855,9.0
12,-1.3589433431625366,7.0,-1.3592839241027832,7.0
13,1.6128133535385132,27.0,1.6128724813461304,27.0
14,0.2401215136051178,17.0,0.2401677668094635,17.0
15,-1.2538341283798218,11.0,-1.2534964084625244,11.0
16,1.8483721017837524,28.0,1.8487558364868164,28.0
17,0.4929512143135071,20.0,0.4926975965499878,20.0
18,-1.7255182266235352,2.0,-1.7255032062530518,2.0
19,0.8517900705337524,22.0,0.851889431476593,22.0
20,1.0060656070709229,24.0,1.0057252645492554,24.0
21,1.465836524963379,26.0,1.4661403894424438,26.0
22,0.6163811087608337,21.0,0.6160621047019958,21.0
23,-0.5205963253974915,14.0,-0.5203918814659119,14.0
24,-1.8558646440505981,1.0,-1.85573410987854,1.0
25,0.3547724187374115,18.0,0.3545847237110138,18.0
26,0.39201778173446655,19.0,0.39209839701652527,19.0
27,-0.01174736488610506,16.0,-0.011559851467609406,16.0
28,-1.254993200302124,10.0,-1.2549678087234497,10.0
29,2.597475528717041,29.0,2.5973122119903564,29.0
30,0.9083343744277954,23.0,0.9088772535324097,23.0
31,-1.9870179891586304,0.0,-1.9872610569000244,0.0
