,0,1,2,3
0,-0.08635265380144119,12.0,-1.1552907228469849,12.0
1,-0.07771853357553482,13.0,-1.0446501970291138,13.0
2,-0.13330750167369843,4.0,-1.8043686151504517,4.0
3,-0.1491856724023819,3.0,-2.0217719078063965,3.0
4,0.2589016556739807,30.0,3.496220111846924,30.0
5,0.3282780349254608,31.0,4.459672451019287,31.0
6,-0.07699532061815262,14.0,-1.0328969955444336,14.0
7,0.07942916452884674,22.0,1.0705639123916626,22.0
8,-0.018883977085351944,16.0,-0.25067609548568726,16.0
9,-0.0483415462076664,15.0,-0.6480228304862976,15.0
10,0.014355254359543324,20.0,0.17106065154075623,20.0
11,-0.08860724419355392,11.0,-1.197465419769287,10.0
12,-0.15121081471443176,2.0,-2.040602684020996,2.0
13,0.10970444977283478,24.0,1.4761676788330078,24.0
14,-0.09035872668027878,9.0,-1.2200801372528076,9.0
15,-0.003909252118319273,17.0,-0.04525119438767433,17.0
16,0.16010934114456177,27.0,2.16086745262146,27.0
17,0.13268831372261047,25.0,1.7987899780273438,25.0
18,-0.10512475669384003,6.0,-1.4199397563934326,6.0
19,0.048662275075912476,21.0,0.6784049868583679,21.0
20,0.1371319741010666,26.0,1.840685248374939,26.0
21,0.19462339580059052,29.0,2.6235251426696777,29.0
22,-0.0889810249209404,10.0,-1.1941919326782227,11.0
23,-0.11716359853744507,5.0,-1.5856926441192627,5.0
24,-0.15633198618888855,1.0,-2.11491322517395,1.0
25,-0.10087129473686218,7.0,-1.3728671073913574,7.0
26,-0.0003280082601122558,18.0,-0.0037889243103563786,18.0
27,0.0016784128965809941,19.0,0.026776887476444244,19.0
28,-0.09225690364837646,8.0,-1.2592450380325317,8.0
29,0.19348041713237762,28.0,2.5976438522338867,28.0
30,0.10692723840475082,23.0,1.446923851966858,23.0
31,-0.1799226552248001,0.0,-2.435321092605591,0.0
