,0,1,2,3
0,-0.056214600801467896,10.0,0.056214604526758194,21.0
1,-0.07474051415920258,6.0,0.07474034279584885,25.0
2,0.05051378160715103,23.0,-0.05051380768418312,8.0
3,2.677195964917445e-10,21.0,-2.67719485469442e-10,10.0
4,0.05370664224028587,25.0,-0.05370660871267319,6.0
5,-0.08269654214382172,2.0,0.08269719034433365,29.0
6,-0.06944984942674637,8.0,0.06944995373487473,23.0
7,-0.05407308414578438,11.0,0.05407344177365303,20.0
8,0.08663403987884521,29.0,-0.08663427084684372,2.0
9,4.881086854147121e-13,18.0,-4.880722020116079e-13,13.0
10,-0.05764702707529068,9.0,0.05764729529619217,22.0
11,-0.04924438148736954,12.0,0.04924417659640312,19.0
12,0.05565369129180908,26.0,-0.05565373972058296,5.0
13,-0.021686851978302002,13.0,0.021686846390366554,18.0
14,-1.2570477038540881e-29,15.0,1.2570480047806419e-29,16.0
15,0.027359062805771828,22.0,-0.02735903486609459,9.0
16,-0.08067860454320908,3.0,0.0806773453950882,28.0
17,0.0796058401465416,27.0,-0.07960628718137741,4.0
18,-0.07714704424142838,4.0,0.07714700698852539,27.0
19,-0.10401458293199539,0.0,0.1040143221616745,31.0
20,-2.5223372357846707e-44,16.0,5.044674471569341e-44,15.0
21,0.05161985754966736,24.0,-0.051619697362184525,7.0
22,-0.08654361963272095,1.0,0.08654342591762543,30.0
23,1.139733706717605e-12,20.0,-1.1397339235580395e-12,11.0
24,0.10170109570026398,31.0,-0.10170160979032516,0.0
25,4.0637655465419695e-44,17.0,-2.5223372357846707e-44,14.0
26,0.08293387293815613,28.0,-0.08293358236551285,3.0
27,-3.421684807484863e-22,14.0,3.4216850599203526e-22,17.0
28,-0.07187501341104507,7.0,0.07187434285879135,24.0
29,9.115365797243702e-13,19.0,-9.115367965648047e-13,12.0
30,-0.07628133147954941,5.0,0.07628142833709717,26.0
31,0.08819792419672012,30.0,-0.08819884061813354,1.0
