,0,1,2,3,4,5,6,7
0,-0.3599487841129303,2.0,-0.05196864902973175,15.0,0.07432576268911362,20.0,0.3375919461250305,28.0
1,0.15244075655937195,24.0,0.38791629672050476,29.0,-0.18784016370773315,5.0,-0.3525170683860779,2.0
2,-0.15193995833396912,8.0,0.5525217056274414,31.0,-0.24054625630378723,3.0,-0.16003498435020447,10.0
3,-0.18879777193069458,7.0,0.12837548553943634,19.0,-0.08450552821159363,9.0,0.14492778480052948,24.0
4,-0.6357617378234863,0.0,0.2791331708431244,27.0,0.002306745620444417,13.0,0.35432159900665283,29.0
5,0.07073623687028885,17.0,0.37678539752960205,28.0,-0.07825279980897903,10.0,-0.36926862597465515,1.0
6,0.1663263440132141,27.0,0.17317132651805878,22.0,-0.5239248871803284,1.0,0.18442726135253906,25.0
7,-0.011945976875722408,13.0,-0.2940579950809479,2.0,0.11339161545038223,21.0,0.19261278212070465,26.0
8,0.08534295111894608,19.0,-0.29459768533706665,1.0,-0.19737014174461365,4.0,0.4066252112388611,30.0
9,0.1005130484700203,20.0,-0.05288119614124298,13.0,0.13274312019348145,24.0,-0.18037500977516174,8.0
10,-0.019917352125048637,12.0,-0.172868013381958,6.0,-0.009985694661736488,12.0,0.20277133584022522,27.0
11,0.15552601218223572,25.0,-0.023196641355752945,16.0,0.2545173764228821,28.0,-0.3868466913700104,0.0
12,-0.03986286744475365,11.0,0.22439582645893097,26.0,0.04628845304250717,17.0,-0.23082171380519867,6.0
13,-0.13697049021720886,9.0,0.1718147099018097,21.0,-0.15752272307872772,6.0,0.12267839163541794,22.0
14,0.1046808511018753,21.0,-0.14719823002815247,10.0,0.1966509073972702,27.0,-0.1541333943605423,11.0
15,0.1444280743598938,23.0,-0.1646551787853241,7.0,0.12234679609537125,22.0,-0.10211950540542603,15.0
16,-0.13559375703334808,10.0,-0.27097901701927185,3.0,-0.041717544198036194,11.0,0.4482904374599457,31.0
17,-0.3129573464393616,3.0,-0.10784381628036499,12.0,0.48224663734436035,29.0,-0.06144522875547409,17.0
18,0.033154647797346115,16.0,0.18455438315868378,23.0,0.03735678642988205,16.0,-0.2550658881664276,4.0
19,0.5398925542831421,30.0,0.15180744230747223,20.0,-0.5165168046951294,2.0,-0.17518410086631775,9.0
20,0.3347722589969635,28.0,-0.26735058426856995,4.0,0.14992642402648926,26.0,-0.21734769642353058,7.0
21,0.015263774432241917,14.0,-0.16393595933914185,8.0,0.009266874752938747,14.0,0.13940535485744476,23.0
22,-0.3770047426223755,1.0,-0.13428206741809845,11.0,0.5248619914054871,31.0,-0.013575365766882896,19.0
23,-0.1929788738489151,6.0,0.19594502449035645,24.0,-0.08458509296178818,8.0,0.08161909133195877,21.0
24,-0.2582053542137146,4.0,-0.008624938316643238,17.0,0.4996262490749359,30.0,-0.23279565572738647,5.0
25,0.030215665698051453,15.0,-0.05230724439024925,14.0,0.14144577085971832,25.0,-0.11935409158468246,12.0
26,0.07555470615625381,18.0,0.21218478679656982,25.0,0.015584578737616539,15.0,-0.3033239245414734,3.0
27,0.1257578730583191,22.0,-0.16199558973312378,9.0,0.06546977907419205,19.0,-0.029231954365968704,18.0
28,-0.2524215579032898,5.0,0.4863415062427521,30.0,-0.12245235592126846,7.0,-0.11146758496761322,13.0
29,0.163970947265625,26.0,-0.1864529699087143,5.0,0.1299811452627182,23.0,-0.10749927163124084,14.0
30,0.37474676966667175,29.0,-0.4254170358181,0.0,0.05881159380078316,18.0,-0.008141819387674332,20.0
31,0.5854285359382629,31.0,0.033200111240148544,18.0,-0.5306580066680908,0.0,-0.08796998113393784,16.0
