,0,1,2,3,4,5,6,7,8,9
0,0.1099986732006073,18.0,0.7562452554702759,27.0,-0.4206721782684326,7.0,-0.902999997138977,0.0,0.4392293095588684,27.0
1,-0.8201116919517517,2.0,0.3935792148113251,24.0,0.21632538735866547,23.0,0.3652040362358093,21.0,-0.036910656839609146,16.0
2,0.1619582325220108,20.0,0.045448821038007736,17.0,0.09908098727464676,19.0,-0.4402070939540863,6.0,0.09686790406703949,22.0
3,0.9012161493301392,30.0,-0.19997559487819672,13.0,-0.5086178779602051,6.0,-0.036029934883117676,12.0,-0.14452551305294037,11.0
4,-0.17275021970272064,12.0,-0.20888295769691467,12.0,1.1022714376449585,31.0,-0.6645049452781677,2.0,0.048310231417417526,19.0
5,-0.9241663813591003,0.0,0.3384358286857605,22.0,-0.398396760225296,8.0,0.22745811939239502,18.0,0.848871648311615,29.0
6,0.354519784450531,25.0,0.010271122679114342,16.0,-0.2253454327583313,11.0,0.190580353140831,17.0,-0.3224635124206543,7.0
7,-0.07154492288827896,15.0,-0.5922800898551941,5.0,-0.010869958437979221,17.0,-0.25013819336891174,7.0,0.8796465992927551,30.0
8,0.5265993475914001,28.0,0.09155834466218948,18.0,-1.0623809099197388,0.0,0.5423992872238159,26.0,-0.16337794065475464,10.0
9,-0.0866556465625763,14.0,-0.6105512380599976,4.0,0.20925988256931305,22.0,0.9514268040657043,30.0,-0.5409083366394043,3.0
10,0.4501730501651764,26.0,-0.5284979939460754,6.0,-0.7214568853378296,2.0,0.4957376718521118,24.0,0.45108821988105774,28.0
11,0.7878482341766357,29.0,-0.3808771073818207,8.0,-0.29710257053375244,9.0,-0.4845723807811737,4.0,0.2757457196712494,26.0
12,0.5142779350280762,27.0,-0.1637168824672699,14.0,0.08110333234071732,18.0,-0.10385231673717499,9.0,-0.28000709414482117,8.0
13,0.3498123288154602,23.0,-0.3233686089515686,11.0,-0.6910105347633362,4.0,0.926437497138977,29.0,-0.08823297172784805,13.0
14,0.14560815691947937,19.0,-0.6424804329872131,2.0,-0.12232136726379395,14.0,-0.5089353322982788,3.0,1.0876260995864868,31.0
15,0.18027931451797485,22.0,-0.3580132722854614,9.0,-0.6085171699523926,5.0,0.5035157203674316,25.0,0.09810159355401993,23.0
16,-0.7767436504364014,3.0,0.5121687650680542,25.0,0.6573122143745422,27.0,-0.08477932959794998,11.0,-0.43361207842826843,4.0
17,-0.2636075019836426,11.0,0.7738742828369141,28.0,0.3712886571884155,25.0,0.11541449278593063,16.0,-0.8775572776794434,0.0
18,0.9436054825782776,31.0,-0.632802426815033,3.0,-0.11034545302391052,15.0,0.23040269315242767,19.0,-0.3520042896270752,6.0
19,-0.3185672461986542,10.0,-0.8610312342643738,0.0,0.23649261891841888,24.0,1.0041214227676392,31.0,-0.056941159069538116,15.0
20,0.17536714673042297,21.0,-0.6425524950027466,1.0,-0.2555510103702545,10.0,0.8267809152603149,28.0,-0.22237883508205414,9.0
21,-0.40535634756088257,8.0,0.6269205808639526,26.0,-0.031052805483341217,16.0,0.7084737420082092,27.0,-0.8156610727310181,1.0
22,0.3530789017677307,24.0,0.11562246829271317,19.0,-0.8521949052810669,1.0,0.38671165704727173,22.0,-0.0878407433629036,14.0
23,-0.091159388422966,13.0,-0.02480500191450119,15.0,0.8540205359458923,29.0,-0.45917925238609314,5.0,-0.37608522176742554,5.0
24,-0.910485029220581,1.0,0.3056332468986511,21.0,0.20268514752388,21.0,0.2867547571659088,20.0,0.16190485656261444,25.0
25,-0.02862546406686306,16.0,0.3544607162475586,23.0,0.48174408078193665,26.0,-0.8609750866889954,1.0,0.10700760781764984,24.0
26,-0.3284061551094055,9.0,1.0186593532562256,30.0,0.1834753006696701,20.0,0.012676132842898369,13.0,-0.8137442469596863,2.0
27,-0.6021919250488281,6.0,-0.40428516268730164,7.0,0.6987009644508362,28.0,0.4389531910419464,23.0,0.09607518464326859,21.0
28,-0.6554219126701355,5.0,0.8914238214492798,29.0,-0.15771380066871643,13.0,-0.14468581974506378,8.0,0.021179601550102234,18.0
29,-0.5972183346748352,7.0,1.235195517539978,31.0,-0.7116940021514893,3.0,0.04330514371395111,14.0,0.0911928042769432,20.0
30,-0.6969940662384033,4.0,-0.34202009439468384,10.0,1.0580147504806519,30.0,0.055845122784376144,15.0,-0.12391753494739532,12.0
31,0.048670876771211624,17.0,0.2711695432662964,20.0,-0.21789799630641937,12.0,-0.09844708442687988,10.0,-0.026084568351507187,17.0
