,0,1,2,3
0,3.9736270904541016,26.0,2.7677767276763916,24.0
1,1.6821026802062988,22.0,-3.6996631622314453,1.0
2,2.5311789512634277,23.0,-2.2035329341888428,13.0
3,-3.022859573364258,9.0,-3.2412383556365967,5.0
4,4.406533241271973,27.0,2.0835227966308594,23.0
5,-3.579218864440918,2.0,3.613999605178833,25.0
6,0.7473678588867188,21.0,5.611445426940918,28.0
7,0.30494290590286255,20.0,-3.0161256790161133,8.0
8,-3.598067283630371,1.0,5.867976665496826,29.0
9,-2.474843740463257,13.0,-3.4183361530303955,3.0
10,-3.4228734970092773,5.0,-0.9106258749961853,16.0
11,-0.36400461196899414,18.0,1.6418280601501465,22.0
12,-3.564424991607666,3.0,-0.08628930896520615,19.0
13,-3.343916654586792,6.0,-2.9755849838256836,9.0
14,-3.179483413696289,8.0,-3.0851993560791016,7.0
15,-3.5564024448394775,4.0,-3.200392961502075,6.0
16,-3.8509273529052734,0.0,4.290354251861572,26.0
17,6.095973491668701,28.0,-0.5227252840995789,17.0
18,-1.121240496635437,15.0,-3.478254795074463,2.0
19,-0.0857624039053917,19.0,9.233222007751465,31.0
20,6.454564094543457,29.0,4.709624290466309,27.0
21,-0.9782520532608032,16.0,-2.148538589477539,14.0
22,7.615200042724609,30.0,-0.0984017550945282,18.0
23,-3.2413527965545654,7.0,-3.328883647918701,4.0
24,9.21535587310791,31.0,-3.8636488914489746,0.0
25,-2.7312817573547363,11.0,-2.828084945678711,11.0
26,-1.5713293552398682,14.0,1.3024709224700928,21.0
27,-2.968804359436035,10.0,-2.8597779273986816,10.0
28,3.0045113563537598,24.0,-1.7013729810714722,15.0
29,-2.563328981399536,12.0,-2.3857693672180176,12.0
30,3.721904754638672,25.0,0.030571160838007927,20.0
31,-0.5322836637496948,17.0,7.89732551574707,30.0
