,0,1,2,3
0,1.8222503662109375,24.0,-0.005781771149486303,17.0
1,-1.2157056331634521,13.0,-0.2043624073266983,9.0
2,-2.095665454864502,8.0,0.25160831212997437,24.0
3,-2.366457462310791,6.0,-0.0934915542602539,12.0
4,-2.551635503768921,5.0,-0.9187293648719788,0.0
5,-1.0757980346679688,14.0,-0.26460525393486023,8.0
6,-1.6943211555480957,10.0,-0.4249710738658905,5.0
7,-0.4737153649330139,16.0,0.1401723027229309,22.0
8,-2.1571009159088135,7.0,-0.6534942984580994,3.0
9,2.403452157974243,25.0,0.6466482281684875,28.0
10,-2.762296438217163,3.0,-0.43541479110717773,4.0
11,3.5013375282287598,28.0,0.4313982427120209,26.0
12,4.308602333068848,30.0,0.5339809656143188,27.0
13,1.6694672107696533,23.0,0.6554423570632935,30.0
14,-0.22410848736763,18.0,-0.09059994667768478,13.0
15,-2.7640888690948486,2.0,-0.33808013796806335,6.0
16,-0.46752724051475525,17.0,0.12937769293785095,20.0
17,-2.0073487758636475,9.0,-0.07039117068052292,14.0
18,0.6830363273620605,20.0,0.046327028423547745,19.0
19,0.7143381834030151,21.0,0.13855721056461334,21.0
20,4.1280059814453125,29.0,0.6507650017738342,29.0
21,-2.632850408554077,4.0,-0.6600792407989502,2.0
22,-1.638668179512024,11.0,-0.3013173043727875,7.0
23,-2.7839691638946533,1.0,-0.6880967617034912,1.0
24,-0.9773859977722168,15.0,-0.01912226900458336,16.0
25,3.283538341522217,27.0,0.288461297750473,25.0
26,0.3007470667362213,19.0,-0.025867585092782974,15.0
27,3.028857946395874,26.0,-0.19906777143478394,11.0
28,-1.301798701286316,12.0,0.01506380457431078,18.0
29,-2.812448263168335,0.0,0.15596604347229004,23.0
30,1.0972901582717896,22.0,1.1097418069839478,31.0
31,4.867533206939697,31.0,-0.2023366540670395,10.0
