,0,1,2,3
0,1.8535397052764893,24.0,0.6564350724220276,31.0
1,-1.2029354572296143,12.0,0.2127162367105484,26.0
2,-1.9360851049423218,9.0,-0.2839653193950653,5.0
3,-2.277869462966919,6.0,0.15696416795253754,22.0
4,-2.486590623855591,5.0,-0.053178731352090836,13.0
5,-0.9652583599090576,14.0,-0.47269782423973083,2.0
6,-1.595306634902954,10.0,0.05778125301003456,18.0
7,-0.4136003851890564,17.0,0.207289919257164,25.0
8,-2.0684194564819336,7.0,-0.08006498962640762,11.0
9,2.4758691787719727,25.0,0.1663757860660553,23.0
10,-2.691274404525757,2.0,-0.0409487709403038,15.0
11,3.5161805152893066,28.0,0.11662063002586365,20.0
12,4.374021053314209,30.0,-0.02560209296643734,16.0
13,1.668611764907837,23.0,0.2408498376607895,27.0
14,-0.13289138674736023,18.0,0.06571783125400543,19.0
15,-2.6725964546203613,3.0,-0.48000195622444153,1.0
16,-0.4556666910648346,16.0,-0.08447599411010742,10.0
17,-1.9452135562896729,8.0,0.32885438203811646,30.0
18,0.7901119589805603,21.0,-0.11723149567842484,8.0
19,0.6988986730575562,20.0,-0.08967917412519455,9.0
20,4.023612022399902,29.0,0.2987973392009735,29.0
21,-2.5366480350494385,4.0,-0.605071485042572,0.0
22,-1.5796703100204468,11.0,0.29174572229385376,28.0
23,-2.701946496963501,1.0,-0.3363790512084961,3.0
24,-0.8945290446281433,15.0,-0.07862468808889389,12.0
25,3.323441743850708,27.0,0.20569051802158356,24.0
26,0.3086400330066681,19.0,0.15689831972122192,21.0
27,3.1209983825683594,26.0,-0.15872156620025635,7.0
28,-1.144386649131775,13.0,-0.17919886112213135,6.0
29,-2.7132883071899414,0.0,0.015670500695705414,17.0
30,1.2725316286087036,22.0,-0.3245380222797394,4.0
31,4.897141456604004,31.0,-0.05157520994544029,14.0
