,0,1,2,3
0,1.9484739303588867,24.0,0.2330339401960373,20.0
1,-1.3102610111236572,12.0,-0.12487346678972244,11.0
2,-1.8673797845840454,9.0,-0.7218794822692871,0.0
3,-2.2563509941101074,6.0,-0.26699045300483704,5.0
4,-2.488029718399048,5.0,-0.009069294668734074,15.0
5,-0.9382358193397522,14.0,0.41048261523246765,26.0
6,-1.5975052118301392,10.0,-0.09300174564123154,12.0
7,-0.32040730118751526,17.0,0.24837440252304077,21.0
8,-2.088616132736206,7.0,0.597597599029541,28.0
9,2.6138534545898438,25.0,0.27427351474761963,22.0
10,-2.6935431957244873,2.0,0.6108183860778809,29.0
11,3.526076555252075,28.0,0.48759007453918457,27.0
12,4.474021911621094,30.0,0.6467030048370361,30.0
13,1.6708199977874756,23.0,-0.021288929507136345,14.0
14,-0.015206802636384964,18.0,-0.03825059160590172,13.0
15,-2.684612274169922,3.0,0.014226115308701992,16.0
16,-0.4860188364982605,16.0,-0.17354190349578857,8.0
17,-1.9512864351272583,8.0,-0.6149282455444336,1.0
18,0.7545161247253418,21.0,0.043900419026613235,18.0
19,0.6784244179725647,20.0,-0.1304618865251541,10.0
20,4.07370138168335,29.0,-0.17683131992816925,7.0
21,-2.5176310539245605,4.0,-0.42612355947494507,3.0
22,-1.5735902786254883,11.0,0.30808404088020325,24.0
23,-2.699000358581543,0.0,-0.27340441942214966,4.0
24,-0.9184643030166626,15.0,0.19168242812156677,19.0
25,3.326359510421753,27.0,0.03213900700211525,17.0
26,0.3116755485534668,19.0,-0.4959145784378052,2.0
27,3.229290246963501,26.0,0.3216090202331543,25.0
28,-1.0940611362457275,13.0,-0.15080875158309937,9.0
29,-2.6956334114074707,1.0,-0.25591036677360535,6.0
30,1.352543830871582,22.0,0.30164676904678345,23.0
31,4.864518642425537,31.0,0.7537572383880615,31.0
