,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.10672414302825928,11.0,0.0943487137556076,22.0,0.2768058478832245,27.0,0.0819334015250206,19.0,0.2631716728210449,25.0,0.08930932730436325,20.0,-0.8747766017913818,0.0,0.17593109607696533,20.0
1,0.430064857006073,28.0,0.10556451231241226,23.0,-0.8126748204231262,0.0,0.3349876403808594,26.0,0.1851377636194229,22.0,0.0831364318728447,18.0,-0.047155339270830154,10.0,-0.2790605127811432,7.0
2,-0.2096157670021057,8.0,0.17731262743473053,24.0,0.20301727950572968,23.0,0.0836951956152916,20.0,0.5923634767532349,30.0,-0.16866177320480347,8.0,-0.27905595302581787,5.0,-0.399055153131485,2.0
3,-0.2638729214668274,6.0,-0.08820629119873047,17.0,0.045373544096946716,17.0,-0.49779993295669556,2.0,0.005237114615738392,17.0,-0.07850710302591324,11.0,0.14282989501953125,14.0,0.7349467277526855,31.0
4,-0.06418607383966446,15.0,0.3962465226650238,29.0,0.8310521841049194,31.0,0.12219168990850449,21.0,-0.3395649194717407,3.0,-0.3781449794769287,5.0,-0.369683176279068,3.0,-0.19791173934936523,11.0
5,-0.059299807995557785,16.0,-0.8129411339759827,0.0,0.1636231392621994,22.0,0.4571666121482849,29.0,-0.22005409002304077,8.0,0.7970608472824097,31.0,-0.0440530925989151,11.0,-0.2815021872520447,6.0
6,-0.12445355206727982,10.0,-0.2213892787694931,7.0,0.03777613490819931,16.0,0.3360830247402191,27.0,0.14252547919750214,21.0,-0.006780295632779598,15.0,0.14685557782649994,15.0,-0.3106172978878021,5.0
7,0.6381085515022278,30.0,-0.17193982005119324,9.0,-0.4296829104423523,4.0,0.04423793777823448,17.0,0.4804009795188904,29.0,-0.5303999185562134,4.0,0.21524843573570251,17.0,-0.245973601937294,9.0
8,-0.4883952736854553,0.0,-0.2750032842159271,5.0,-0.2667211592197418,8.0,-0.37627118825912476,6.0,0.2507491409778595,24.0,0.25827282667160034,25.0,0.23065975308418274,19.0,0.6667084097862244,29.0
9,0.20275910198688507,22.0,-0.0069172075018286705,21.0,-0.04636940360069275,13.0,-0.34023618698120117,7.0,-0.263292133808136,6.0,-0.06715701520442963,13.0,0.8799431324005127,31.0,-0.3587311804294586,3.0
10,0.2699965238571167,24.0,-0.13352791965007782,13.0,-0.7006250023841858,1.0,0.5245488286018372,31.0,0.014894912019371986,18.0,-0.6734983921051025,1.0,0.3944902718067169,24.0,0.3037211000919342,21.0
11,-0.39207544922828674,3.0,-0.44422030448913574,4.0,0.26306280493736267,26.0,-0.3074444532394409,10.0,0.29491615295410156,26.0,0.1244518980383873,22.0,-0.07226734608411789,8.0,0.5335754156112671,28.0
12,-0.376164048910141,4.0,-0.0218182560056448,18.0,0.14139677584171295,20.0,0.17307889461517334,23.0,-0.05095404013991356,14.0,-0.19072690606117249,7.0,0.4972742795944214,27.0,-0.17208701372146606,12.0
13,0.33322224020957947,27.0,-0.0887724906206131,16.0,-0.6329962015151978,2.0,-0.29432809352874756,11.0,-0.16602906584739685,13.0,-0.12310556322336197,10.0,0.4990326762199402,28.0,0.472976416349411,26.0
14,0.4705162048339844,29.0,-0.47753816843032837,2.0,0.38102003931999207,29.0,-0.919367790222168,0.0,0.14169271290302277,20.0,0.2807159721851349,26.0,0.0019153450848534703,12.0,0.12104357779026031,19.0
15,0.04367990046739578,19.0,0.18653009831905365,25.0,0.6283607482910156,30.0,-0.40012550354003906,4.0,-0.33888015151023865,4.0,0.23546771705150604,24.0,0.20567038655281067,16.0,-0.5607038736343384,1.0
16,-0.14397385716438293,9.0,-0.11188551038503647,14.0,-0.17658884823322296,10.0,-0.628368616104126,1.0,0.3954278230667114,27.0,-0.006597782950848341,16.0,0.26380351185798645,21.0,0.4081835150718689,25.0
17,-0.07474284619092941,14.0,0.3842093050479889,28.0,0.3414841294288635,28.0,0.23175151646137238,24.0,-0.1774795651435852,12.0,0.28287026286125183,27.0,-0.3355635702610016,4.0,-0.6525292992591858,0.0
18,-0.10638462007045746,12.0,-0.2672775983810425,6.0,0.15409938991069794,21.0,0.07175426185131073,18.0,-0.24199278652668,7.0,-0.5614083409309387,2.0,0.4767210781574249,26.0,0.47448796033859253,27.0
19,0.3200525939464569,26.0,-0.015271008014678955,19.0,-0.11324263364076614,12.0,-0.14989864826202393,13.0,0.06605879217386246,19.0,-0.5319353938102722,3.0,0.741147518157959,30.0,-0.31691107153892517,4.0
20,0.09363183379173279,20.0,0.35703110694885254,27.0,0.2627798020839691,25.0,0.44872575998306274,28.0,-0.8621078729629517,0.0,-0.2345382273197174,6.0,-0.1832180619239807,6.0,0.11769380420446396,17.0
21,-0.37580302357673645,5.0,-0.11113639175891876,15.0,-0.3435879647731781,6.0,0.27478277683258057,25.0,-0.26660406589508057,5.0,0.7798017263412476,30.0,0.29062938690185547,23.0,-0.24808290600776672,8.0
