,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.06227310746908188,14.0,-0.15943914651870728,5.0,0.048314169049263,18.0,0.27262142300605774,26.0,-0.74436354637146,1.0,0.013423164375126362,18.0,0.5369755029678345,30.0,-0.19689343869686127,12.0,-0.17418111860752106,9.0,0.4658147990703583,29.0
1,-0.04072059690952301,15.0,0.527599573135376,28.0,-0.030451396480202675,13.0,0.07700253278017044,20.0,0.062563955783844,20.0,0.023511964827775955,19.0,0.010698894970119,19.0,-1.0988410711288452,0.0,0.1582653522491455,24.0,0.31037473678588867,26.0
2,0.32617810368537903,27.0,0.14278103411197662,20.0,-0.7425071597099304,1.0,0.031882185488939285,18.0,-0.06385812163352966,13.0,0.2591167390346527,24.0,0.0012129106326028705,17.0,0.10099752247333527,20.0,-0.21201655268669128,8.0,0.15621232986450195,21.0
3,-0.06734804064035416,13.0,0.2220732569694519,22.0,-0.050695545971393585,11.0,-0.08978824317455292,11.0,0.41885945200920105,28.0,-0.6516308784484863,0.0,-0.02879033051431179,16.0,0.2908824682235718,27.0,-0.16082246601581573,11.0,0.11725825816392899,17.0
4,-0.40410682559013367,3.0,-0.5765541195869446,1.0,0.15813590586185455,23.0,-0.04825731739401817,16.0,-0.22636447846889496,9.0,0.7874996066093445,31.0,-0.19972065091133118,9.0,0.385494589805603,28.0,-0.05566797032952309,14.0,0.17954011261463165,23.0
5,0.30195724964141846,25.0,-0.6312838792800903,0.0,-0.08006401360034943,10.0,0.08067154884338379,21.0,0.17386488616466522,23.0,-0.004164716228842735,17.0,-0.5974175333976746,1.0,-0.20746998488903046,10.0,0.04174058139324188,20.0,0.9221653938293457,31.0
6,0.050077278167009354,18.0,-0.15407714247703552,6.0,-0.17960214614868164,9.0,0.09139599651098251,22.0,0.31001949310302734,26.0,0.428965300321579,27.0,0.028827598318457603,21.0,-0.10483121126890182,13.0,-0.011308373883366585,16.0,-0.45946642756462097,1.0
7,-0.555223286151886,0.0,0.4300191104412079,27.0,-0.5869852304458618,2.0,0.310749888420105,27.0,0.28754642605781555,25.0,-0.02458602376282215,15.0,0.1151188537478447,23.0,-0.4255231022834778,3.0,0.5982732772827148,31.0,-0.1493891030550003,9.0
8,0.18161392211914062,21.0,0.2981843650341034,24.0,-0.030643539503216743,12.0,0.5451906323432922,30.0,0.014895740896463394,16.0,-0.5215491652488708,2.0,-0.22650277614593506,6.0,0.22406631708145142,25.0,-0.4259704351425171,2.0,-0.05928739905357361,13.0
9,-0.5409733653068542,1.0,0.010348275303840637,13.0,0.05890262499451637,19.0,-0.09929827600717545,10.0,-0.4808395802974701,4.0,-0.20019634068012238,9.0,0.30992233753204346,26.0,0.10387230664491653,21.0,0.06866654753684998,21.0,0.769598126411438,30.0
10,0.16141194105148315,20.0,0.055704548954963684,15.0,-0.9680380821228027,0.0,0.396096408367157,29.0,-0.03547435626387596,14.0,-0.1473548859357834,12.0,0.4812428653240204,29.0,-0.07544270902872086,14.0,0.3701022267341614,27.0,-0.23824766278266907,6.0
11,-0.3363552689552307,5.0,0.0666712075471878,16.0,0.04028195142745972,15.0,-0.04829373583197594,15.0,0.07723667472600937,21.0,-0.5802550911903381,1.0,0.008427392691373825,18.0,0.8764355778694153,31.0,0.021935515105724335,19.0,-0.12608452141284943,10.0
12,-0.10065732151269913,11.0,0.3774031102657318,26.0,0.11906559020280838,22.0,-0.019869592040777206,17.0,-0.10029272735118866,10.0,0.37291356921195984,25.0,-0.7964777946472168,0.0,-0.011818503960967064,16.0,0.020846465602517128,18.0,0.1388881802558899,18.0
13,0.4113445281982422,29.0,0.7483092546463013,30.0,-0.2571183145046234,7.0,-0.0556495375931263,13.0,-0.07504455745220184,12.0,-0.43865102529525757,3.0,-0.09955821931362152,12.0,0.1663871705532074,23.0,0.16150586307048798,25.0,-0.5615238547325134,0.0
14,0.483662486076355,30.0,0.11237949877977371,19.0,-0.36694127321243286,5.0,-0.5683165788650513,1.0,0.33717039227485657,27.0,-0.15512368083000183,11.0,-0.1063314899802208,11.0,0.09190349280834198,19.0,-0.29147496819496155,5.0,0.46307048201560974,28.0
15,0.6364679336547852,31.0,0.025649648159742355,14.0,0.3294450342655182,26.0,-0.9645664095878601,0.0,-0.24239030480384827,8.0,0.2254265397787094,23.0,-0.11418019235134125,10.0,0.07512307912111282,18.0,0.09972120821475983,22.0,-0.07069820910692215,12.0
16,0.3069290220737457,26.0,-0.10883589833974838,9.0,-0.3982798755168915,4.0,0.10327842831611633,23.0,-0.690575361251831,2.0,0.6741002202033997,29.0,0.35422658920288086,27.0,-0.3661023676395416,6.0,-0.03505285829305649,15.0,0.16031336784362793,22.0
17,0.26065024733543396,24.0,-0.5418380498886108,2.0,0.6707993149757385,29.0,0.03198212385177612,19.0,-0.0753416121006012,11.0,0.1823415607213974,22.0,-0.20674048364162445,7.0,-0.49509406089782715,2.0,0.485228955745697,29.0,-0.3119879961013794,4.0
18,-0.06743878126144409,12.0,-0.04462994262576103,11.0,0.16533851623535156,24.0,-0.10657109320163727,9.0,0.010435090400278568,15.0,0.5341030955314636,28.0,0.15092407166957855,24.0,-0.49850523471832275,1.0,-0.5096947550773621,1.0,0.3660385012626648,27.0
19,0.15081334114074707,19.0,-0.01484413631260395,12.0,-0.29949089884757996,6.0,-0.35709282755851746,2.0,0.630990743637085,30.0,-0.009509727358818054,16.0,-0.03482181578874588,15.0,-0.25291165709495544,8.0,0.590276837348938,30.0,-0.40341222286224365,2.0
20,-0.2909677028656006,6.0,-0.11290877312421799,8.0,0.33200329542160034,27.0,-0.18216492235660553,5.0,-0.5674111247062683,3.0,0.39821428060531616,26.0,0.2554616332054138,25.0,0.14402973651885986,22.0,-0.25964611768722534,7.0,0.28339049220085144,25.0
21,-0.03787651285529137,16.0,-0.5200842022895813,3.0,0.8070123195648193,31.0,0.5813992619514465,31.0,0.045177336782217026,18.0,-0.21477359533309937,7.0,-0.33867815136909485,4.0,-0.3669563829898834,5.0,-0.10096412152051926,13.0,0.14574651420116425,19.0
22,0.2447420060634613,22.0,0.7114675045013428,29.0,-0.43798378109931946,3.0,0.12991751730442047,24.0,0.030928252264857292,17.0,-0.07974288612604141,14.0,-0.4512385129928589,2.0,0.18098674714565277,24.0,-0.1609157770872116,10.0,-0.1681622862815857,8.0
23,-0.5042042136192322,2.0,0.198590949177742,21.0,0.7203640341758728,30.0,-0.15985621511936188,6.0,0.059475451707839966,19.0,0.1311015784740448,21.0,-0.09347759187221527,13.0,-0.26272252202033997,7.0,-0.007453967351466417,17.0,-0.0818176195025444,11.0
24,-0.3537459969520569,4.0,-0.14580266177654266,7.0,0.03662765398621559,14.0,-0.056590188294649124,12.0,0.18184569478034973,24.0,-0.31299135088920593,6.0,0.013124119490385056,20.0,0.7876780033111572,30.0,-0.10746913403272629,12.0,-0.04267794266343117,14.0
25,-0.1604827642440796,9.0,0.22613999247550964,23.0,0.04192822799086571,16.0,-0.1150556430220604,8.0,0.7410694360733032,31.0,-0.3643076419830322,5.0,-0.05629386007785797,14.0,0.2513492703437805,26.0,-0.29311925172805786,4.0,-0.27122801542282104,5.0
26,0.017108414322137833,17.0,-0.3104788362979889,4.0,0.6640766859054565,28.0,0.3801596462726593,28.0,-0.42863795161247253,5.0,-0.1791740506887436,10.0,0.39495766162872314,28.0,-0.21827292442321777,9.0,-0.2796771824359894,6.0,-0.04006131738424301,15.0
27,-0.1487484872341156,10.0,-0.1027555987238884,10.0,-0.19122835993766785,8.0,0.13803404569625854,25.0,0.14475896954536438,22.0,0.7358839511871338,30.0,-0.34746265411376953,3.0,-0.2056499421596527,11.0,0.3063167333602905,26.0,-0.3291495144367218,3.0
28,0.24681659042835236,23.0,0.0894738957285881,18.0,0.07077474147081375,21.0,-0.2115534543991089,4.0,0.6070493459701538,29.0,-0.11338044703006744,13.0,-0.20165041089057922,8.0,0.38872310519218445,29.0,-0.6799572110176086,0.0,-0.19629518687725067,7.0
29,0.3626745641231537,28.0,0.3137221932411194,25.0,0.25952640175819397,25.0,-0.12432845681905746,7.0,-0.9674866795539856,0.0,-0.2059781551361084,8.0,0.05309334397315979,22.0,-0.38953453302383423,4.0,0.4612979292869568,28.0,0.23701472580432892,24.0
30,-0.25367751717567444,8.0,1.082507848739624,31.0,0.06862764060497284,20.0,-0.0502205491065979,14.0,-0.42543065547943115,6.0,-0.3757340610027313,4.0,-0.2399037927389145,5.0,-0.0743524432182312,15.0,0.12192875146865845,23.0,0.14625588059425354,20.0
31,-0.2839011549949646,7.0,0.07152856141328812,17.0,0.04697107523679733,17.0,-0.21208196878433228,3.0,-0.27790582180023193,7.0,0.06630676239728928,20.0,0.9247716069221497,31.0,-0.007010736037045717,17.0,-0.30107003450393677,3.0,-0.027609869837760925,16.0
