,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.3431570529937744,31.0,-0.1225241869688034,10.0,0.09444961696863174,17.0,-0.004912619944661856,14.0,0.05715373530983925,18.0,-0.8854996562004089,0.0,-0.49213603138923645,3.0,0.214935764670372,24.0,0.22930185496807098,21.0,0.5660727024078369,30.0
1,-0.04169508442282677,14.0,-0.4350689649581909,2.0,0.14670626819133759,19.0,0.18004924058914185,23.0,-0.6992563009262085,0.0,0.020685015246272087,17.0,0.14763231575489044,20.0,0.18088579177856445,23.0,0.3159738779067993,25.0,0.18408657610416412,21.0
2,-0.019379349425435066,15.0,-0.24518439173698425,6.0,-0.07419759035110474,13.0,-0.3131023645401001,3.0,-0.2156762182712555,6.0,0.14416830241680145,21.0,0.016993902623653412,15.0,-0.1260444074869156,13.0,0.6431844234466553,29.0,0.1892363727092743,22.0
3,0.1079648956656456,22.0,0.01010369323194027,19.0,-0.5500059723854065,1.0,0.3980554938316345,27.0,0.004975779913365841,15.0,-0.1370943933725357,11.0,0.18813708424568176,21.0,0.5495079755783081,31.0,-0.42107927799224854,3.0,-0.15056587755680084,9.0
4,-0.0849224254488945,13.0,-0.16676734387874603,8.0,-0.26478111743927,5.0,-0.45414966344833374,1.0,0.32992714643478394,26.0,-0.6001972556114197,1.0,0.4142909646034241,29.0,0.08391374349594116,21.0,0.8265359401702881,30.0,-0.08384717255830765,12.0
5,0.16548915207386017,27.0,1.0213240385055542,31.0,0.35130995512008667,26.0,0.17900702357292175,22.0,-0.24936047196388245,5.0,-0.08522430062294006,14.0,-0.3012430965900421,5.0,-0.44715416431427,5.0,-0.3880222737789154,6.0,-0.2461245059967041,6.0
6,0.13409912586212158,24.0,-0.6229994297027588,0.0,0.264609694480896,23.0,0.09884201735258102,19.0,0.3194810450077057,25.0,-0.3357340097427368,7.0,0.2527402341365814,24.0,-0.3515361249446869,6.0,0.29457059502601624,24.0,-0.054073140025138855,13.0
7,0.21847306191921234,30.0,-0.5541468858718872,1.0,0.11155764758586884,18.0,-0.14102475345134735,9.0,0.6532140970230103,31.0,0.17033672332763672,22.0,-0.5219829678535461,2.0,0.24379092454910278,26.0,-0.033432863652706146,12.0,-0.1467849165201187,10.0
8,-0.3926333785057068,5.0,-0.0002459490788169205,18.0,-0.5174317359924316,2.0,0.6623468995094299,30.0,0.4241756796836853,28.0,0.18049004673957825,23.0,-0.2985069751739502,6.0,-0.04050391539931297,17.0,0.15834808349609375,20.0,-0.17603953182697296,7.0
9,0.20008744299411774,29.0,0.5778391361236572,30.0,-0.16239358484745026,9.0,-0.16884051263332367,8.0,-0.11864929646253586,11.0,-0.3779851496219635,5.0,-0.5232558846473694,1.0,0.24562077224254608,27.0,0.07411854714155197,17.0,0.2534593343734741,25.0
10,0.10240823775529861,21.0,-0.2462889850139618,5.0,0.5915111899375916,28.0,-0.12879566848278046,11.0,0.1499316543340683,21.0,0.8011801242828369,31.0,-0.8261657953262329,0.0,-0.10158956795930862,15.0,-0.39751890301704407,5.0,0.05532882362604141,15.0
11,-0.016614478081464767,16.0,-0.08171581476926804,13.0,-0.6296042799949646,0.0,0.3555377423763275,25.0,-0.10702838748693466,12.0,0.5168262720108032,28.0,-0.1802467256784439,9.0,0.3881383240222931,30.0,0.14684145152568817,18.0,-0.39213547110557556,0.0
12,-0.2560015320777893,8.0,-0.17546309530735016,7.0,0.05015277490019798,16.0,0.6363744139671326,29.0,-0.3163144290447235,4.0,0.08688212186098099,19.0,-0.175194650888443,10.0,0.004143340978771448,18.0,0.00026766347582452,13.0,0.14515362679958344,20.0
13,-0.42530256509780884,2.0,-0.3436533212661743,4.0,-0.2889094054698944,3.0,0.44995686411857605,28.0,0.20452123880386353,22.0,0.43407782912254333,26.0,0.058995604515075684,16.0,0.2226557582616806,25.0,-0.6006073355674744,1.0,0.28826549649238586,26.0
14,-1.0321325063705444,1.0,-0.030884552747011185,16.0,0.41154220700263977,27.0,-0.06683643907308578,13.0,0.13746239244937897,20.0,0.035733044147491455,18.0,0.19028565287590027,22.0,0.0661921501159668,20.0,0.14689119160175323,19.0,0.14174559712409973,19.0
15,0.03174722194671631,19.0,-0.028096891939640045,17.0,-0.13593795895576477,11.0,0.13799776136875153,20.0,-0.5669713616371155,1.0,-0.3843045234680176,4.0,0.3237103819847107,27.0,-0.3319278657436371,7.0,0.834965705871582,31.0,0.11881560832262039,18.0
