,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.25066670775413513,8.0,0.901716411113739,30.0,0.020585637539625168,18.0,0.23093275725841522,25.0,-0.2522251605987549,5.0,-0.23629441857337952,9.0,0.16973696649074554,20.0,-0.25335371494293213,5.0,-0.3304308354854584,6.0
1,0.06009802967309952,19.0,-0.08546856045722961,8.0,-0.5223967432975769,0.0,-0.1274871528148651,15.0,0.3726300597190857,28.0,0.0748123824596405,19.0,0.10008175671100616,16.0,-0.22572356462478638,6.0,0.3534524440765381,28.0
2,-0.24024632573127747,9.0,0.2212715446949005,24.0,-0.12481295317411423,10.0,0.5976683497428894,30.0,0.048246659338474274,17.0,-0.4127625823020935,4.0,-0.012125770561397076,10.0,0.26304104924201965,26.0,-0.34027937054634094,5.0
3,0.39840927720069885,26.0,0.03141367807984352,15.0,-0.14580468833446503,8.0,-0.22543847560882568,8.0,0.026175016537308693,16.0,-0.6790958642959595,1.0,-0.1073158010840416,7.0,0.22894573211669922,24.0,0.4727124869823456,30.0
4,-0.18953058123588562,11.0,0.05305810645222664,16.0,1.0653620958328247,31.0,0.1811380386352539,24.0,0.07750668376684189,19.0,-0.24524065852165222,8.0,-0.4456089735031128,1.0,-0.510707676410675,1.0,0.014026595279574394,16.0
5,-0.319271445274353,7.0,-0.17460177838802338,6.0,0.02576211653649807,19.0,-0.28212764859199524,6.0,0.6166872978210449,30.0,0.2250722497701645,23.0,0.7098958492279053,31.0,-0.3391973376274109,3.0,-0.4622195363044739,3.0
6,-0.21939106285572052,10.0,-0.029100259765982628,13.0,-0.03563690930604935,14.0,0.2738717198371887,27.0,-0.5053275227546692,3.0,0.029169274494051933,16.0,0.5321797728538513,28.0,-0.21046730875968933,7.0,0.16470208764076233,21.0
7,-0.08068650215864182,16.0,-0.04800823703408241,11.0,0.09247121959924698,22.0,0.26273590326309204,26.0,0.37669360637664795,29.0,-0.3269116282463074,6.0,0.4338463842868805,26.0,0.011777091771364212,17.0,-0.721919059753418,1.0
8,0.7080949544906616,31.0,-0.07460512965917587,9.0,-0.34963780641555786,4.0,-0.145833820104599,13.0,-0.19291691482067108,8.0,-0.3658972680568695,5.0,0.40584561228752136,25.0,-0.003159026149660349,16.0,0.018108200281858444,17.0
9,-0.10270383208990097,15.0,0.9569564461708069,31.0,0.09612816572189331,23.0,-0.3978033661842346,4.0,0.14380307495594025,22.0,-0.08316418528556824,13.0,-0.3109581470489502,4.0,-0.07568854838609695,14.0,-0.22656984627246857,10.0
