,0,1,2,3,4,5,6,7
0,-0.15423902869224548,13.0,0.6206274032592773,30.0,-0.2094048112630844,7.0,-0.25698262453079224,14.0
1,0.4516788721084595,30.0,-0.16410189867019653,8.0,-0.06413543224334717,13.0,-0.22344191372394562,16.0
2,-0.20280978083610535,7.0,0.28260406851768494,23.0,0.06321904063224792,17.0,-0.14301346242427826,17.0
3,-0.05890874192118645,17.0,0.06556352972984314,14.0,-0.3691171407699585,3.0,0.36246243119239807,28.0
4,-0.37874484062194824,2.0,0.5124334096908569,29.0,0.16524319350719452,20.0,-0.29893162846565247,10.0
5,-0.3860909044742584,1.0,0.017089765518903732,13.0,0.7404087781906128,31.0,-0.3714079260826111,7.0
6,-0.17907023429870605,10.0,-0.3606116473674774,3.0,0.4430721700191498,26.0,0.09660966694355011,21.0
7,0.6748853325843811,31.0,-0.2255777269601822,6.0,-0.471946120262146,1.0,0.02263876236975193,20.0
8,-0.1915351152420044,9.0,0.12409412860870361,17.0,0.47491583228111267,28.0,-0.4074746072292328,5.0
9,-0.17348048090934753,11.0,0.6221227645874023,31.0,-0.17140080034732819,9.0,-0.2772406339645386,12.0
10,0.44140875339508057,29.0,-0.6439751386642456,0.0,0.041462093591690063,15.0,0.16110385954380035,23.0
11,-0.19372883439064026,8.0,0.06650611758232117,15.0,-0.4328213334083557,2.0,0.5600436925888062,31.0
12,-0.05712820962071419,19.0,-0.1509028822183609,9.0,0.05150469020009041,16.0,0.15652620792388916,22.0
13,0.3838441073894501,28.0,-0.2034355252981186,7.0,-0.47727206349372864,0.0,0.2968626618385315,25.0
14,-0.26232993602752686,6.0,-0.2904849052429199,4.0,0.21393539011478424,23.0,0.33887916803359985,27.0
15,-0.5119643211364746,0.0,0.007905939593911171,12.0,0.5552910566329956,29.0,-0.051233019679784775,19.0
16,0.16014210879802704,22.0,0.2572598457336426,22.0,0.18503069877624512,21.0,-0.6024324893951416,0.0
17,-0.15880240499973297,12.0,0.14414791762828827,18.0,0.4707210659980774,27.0,-0.45606696605682373,4.0
18,0.2826639711856842,26.0,0.23122741281986237,20.0,-0.0029310190584510565,14.0,-0.5109606981277466,3.0
19,-0.3331047296524048,4.0,0.5038596391677856,28.0,0.07980366051197052,18.0,-0.250558078289032,15.0
20,0.06988118588924408,20.0,0.438528835773468,26.0,-0.114651620388031,12.0,-0.39375826716423035,6.0
21,-0.07651248574256897,16.0,0.10012523084878922,16.0,0.3268105685710907,25.0,-0.35042354464530945,8.0
22,0.16897960007190704,23.0,-0.3674817681312561,2.0,-0.20222792029380798,8.0,0.400730162858963,29.0
23,-0.05720938369631767,18.0,0.2376100867986679,21.0,0.09166163206100464,19.0,-0.27206262946128845,13.0
24,0.12023875117301941,21.0,-0.07106656581163406,10.0,0.2659795582294464,24.0,-0.3151513338088989,9.0
25,-0.11235731095075607,14.0,0.45027077198028564,27.0,0.19403304159641266,22.0,-0.531946063041687,2.0
26,0.2679154574871063,25.0,-0.4610699713230133,1.0,-0.14117375016212463,10.0,0.3343275189399719,26.0
27,-0.3777756989002228,3.0,0.38828155398368835,24.0,-0.2100522518157959,6.0,0.199546217918396,24.0
28,-0.26883983612060547,5.0,-0.031767960637807846,11.0,-0.21692806482315063,5.0,0.5175365805625916,30.0
29,0.30068498849868774,27.0,0.4261232614517212,25.0,-0.13976140320301056,11.0,-0.5870460271835327,1.0
30,-0.08239324390888214,15.0,-0.23248910903930664,5.0,0.5986952781677246,30.0,-0.28381410241127014,11.0
31,0.2423870712518692,24.0,0.15690787136554718,19.0,-0.2927612066268921,4.0,-0.10653349757194519,18.0
