,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.13170097768306732,22.0,-0.4139823913574219,5.0,-0.19247645139694214,9.0,0.9399760365486145,31.0,0.026670977473258972,19.0,-0.2733040153980255,5.0,-0.08521350473165512,13.0,-0.13337308168411255,10.0
1,-0.05056990310549736,13.0,-0.12152187526226044,12.0,-0.7077544331550598,0.0,-0.16597050428390503,14.0,0.3444056808948517,27.0,0.29641789197921753,21.0,0.1167527362704277,20.0,0.28824037313461304,22.0
2,-0.024672413244843483,14.0,-0.08863221108913422,14.0,-0.3234372138977051,4.0,0.3368644714355469,27.0,-0.26810985803604126,6.0,0.13579165935516357,18.0,-0.16583870351314545,9.0,0.39803314208984375,27.0
3,-0.003923629876226187,15.0,0.0318652018904686,20.0,-0.027869634330272675,16.0,-0.18349386751651764,13.0,-0.06482239812612534,14.0,0.3659939169883728,23.0,0.4281885027885437,28.0,-0.5459384918212891,1.0
4,0.294641375541687,26.0,-0.8845542669296265,0.0,0.10158085078001022,21.0,-0.1062459871172905,16.0,-0.013181992806494236,17.0,-0.4870225191116333,2.0,0.3034506142139435,26.0,0.7913302779197693,31.0
5,0.25122174620628357,25.0,-0.18895407021045685,10.0,0.8874395489692688,31.0,0.11517245322465897,21.0,0.23338612914085388,24.0,-0.033129651099443436,12.0,-0.8047353029251099,0.0,-0.460400253534317,2.0
6,-0.21482053399085999,6.0,0.13169126212596893,22.0,-0.42135027050971985,2.0,0.20923250913619995,23.0,-0.31465721130371094,4.0,0.4068399667739868,25.0,-0.11857426166534424,12.0,0.32163891196250916,23.0
7,-0.10335351526737213,11.0,-0.3752867579460144,6.0,0.21492302417755127,28.0,0.211967334151268,24.0,0.7057873010635376,30.0,-0.028174446895718575,13.0,-0.4767330288887024,4.0,-0.14912965893745422,8.0
8,0.1506396234035492,23.0,-0.016820622608065605,18.0,0.1860884428024292,25.0,-0.23747079074382782,11.0,-0.40485331416130066,2.0,0.1350756138563156,17.0,0.5053834915161133,30.0,-0.31804168224334717,5.0
9,-0.2165496051311493,5.0,0.27447572350502014,26.0,-0.027210019528865814,17.0,-0.7830493450164795,0.0,-0.05862552300095558,15.0,0.2082822322845459,19.0,0.13823440670967102,22.0,0.46444210410118103,28.0
10,0.4423237144947052,28.0,0.9506548643112183,31.0,-0.35218244791030884,3.0,0.19067396223545074,22.0,-0.20395392179489136,8.0,-0.5996877551078796,0.0,-0.017553213983774185,14.0,-0.4102752208709717,3.0
11,0.06056524068117142,18.0,-0.03855443000793457,17.0,-0.1211361363530159,13.0,-0.12486147880554199,15.0,0.12275279313325882,22.0,0.6770380139350891,30.0,0.11768978834152222,21.0,-0.693493664264679,0.0
12,-0.33527421951293945,2.0,-0.07266513258218765,16.0,-0.1751675009727478,10.0,0.049840398132801056,20.0,-0.18435601890087128,10.0,0.6364550590515137,29.0,0.0009848210029304028,15.0,0.0801825150847435,16.0
13,-0.3209231495857239,4.0,0.16796766221523285,23.0,0.052167583256959915,20.0,-0.4590267539024353,4.0,-0.5528380870819092,1.0,0.5935242772102356,28.0,0.4768714904785156,29.0,0.04225686192512512,13.0
14,0.66215580701828,30.0,-0.36568912863731384,7.0,-0.07314605265855789,14.0,-0.2215181589126587,12.0,-0.20340728759765625,9.0,0.31631284952163696,22.0,-0.1245073601603508,11.0,0.009800453670322895,11.0
15,-0.13792993128299713,9.0,-0.7158867716789246,2.0,-0.046803418546915054,15.0,0.30641505122184753,26.0,0.07461311668157578,20.0,0.48024308681488037,26.0,-0.31319382786750793,6.0,0.3525402843952179,25.0
16,0.09165056049823761,20.0,-0.4461304545402527,4.0,0.20856550335884094,27.0,-0.2425752580165863,10.0,-0.31718114018440247,3.0,0.8242791295051575,31.0,0.282196581363678,25.0,-0.40080371499061584,4.0
17,-0.11945726722478867,10.0,-0.2647513747215271,8.0,-0.15201951563358307,12.0,-0.07745932787656784,17.0,0.9527925848960876,31.0,-0.2357393503189087,6.0,-0.18018130958080292,8.0,0.07681593298912048,15.0
18,0.4051052927970886,27.0,0.2254648506641388,25.0,-0.5767577290534973,1.0,-0.303724080324173,8.0,0.07814526557922363,21.0,-0.15984660387039185,9.0,0.6117697954177856,31.0,-0.2801564931869507,6.0
19,-0.07971280068159103,12.0,0.674329936504364,30.0,0.19959191977977753,26.0,-0.5594037771224976,3.0,-0.1332046240568161,12.0,0.29153090715408325,20.0,-0.5365145206451416,3.0,0.14338380098342896,19.0
20,-0.15586227178573608,7.0,-0.1256737858057022,11.0,-0.25608256459236145,7.0,0.7753020524978638,30.0,0.35349881649017334,28.0,-0.23067134618759155,7.0,-0.37168386578559875,5.0,0.01117185689508915,12.0
21,-0.6115390658378601,0.0,-0.01143487635999918,19.0,0.7157551646232605,30.0,-0.06636879593133926,18.0,0.23310838639736176,23.0,-0.5460665225982666,1.0,0.19530758261680603,24.0,0.09123821556568146,17.0
22,0.9329676032066345,31.0,-0.19308601319789886,9.0,-0.15220578014850616,11.0,-0.4333325922489166,5.0,-0.17009402811527252,11.0,0.008875252678990364,14.0,0.1443001627922058,23.0,-0.1374235600233078,9.0
23,-0.3318502604961395,3.0,-0.0872076079249382,15.0,-0.28517454862594604,6.0,-0.030686138197779655,19.0,0.627643883228302,29.0,-0.09028489142656326,10.0,0.056844111531972885,18.0,0.14071545004844666,18.0
24,0.08829270303249359,19.0,0.18916337192058563,24.0,0.1242625042796135,23.0,0.40490782260894775,28.0,-0.2944834232330322,5.0,0.1031288281083107,16.0,-0.7942812442779541,1.0,0.17900806665420532,20.0
25,-0.14895394444465637,8.0,-0.488170862197876,3.0,0.11048324406147003,22.0,0.2373046875,25.0,0.28029558062553406,25.0,-0.4424724876880646,3.0,0.11640219390392303,19.0,0.33511221408843994,24.0
26,0.01718984544277191,17.0,0.3405895531177521,28.0,0.005052055697888136,19.0,-0.355582594871521,6.0,-0.7966926693916321,0.0,0.37114420533180237,24.0,0.36693477630615234,27.0,0.05136473849415779,14.0
27,-0.36486899852752686,1.0,0.32428911328315735,27.0,-0.026992829516530037,18.0,-0.2966863512992859,9.0,-0.13015520572662354,13.0,0.02951594442129135,15.0,-0.21282251179218292,7.0,0.6777210235595703,30.0
28,0.09640413522720337,21.0,0.08758701384067535,21.0,0.17513522505760193,24.0,-0.7164055109024048,1.0,-0.003691046265885234,18.0,0.4806506037712097,27.0,0.056817565113306046,17.0,-0.1764991283416748,7.0
29,0.006943970452994108,16.0,-0.8138784170150757,1.0,0.7064879536628723,29.0,0.5124723315238953,29.0,-0.22647391259670258,7.0,-0.3802652657032013,4.0,0.0031754812225699425,16.0,0.19153717160224915,21.0
30,0.20765206217765808,24.0,0.3620750904083252,29.0,-0.22299571335315704,8.0,-0.5808793902397156,2.0,0.32247263193130493,26.0,-0.19675011932849884,8.0,-0.5398937463760376,2.0,0.6483190059661865,29.0
31,0.5731886029243469,29.0,-0.08871015906333923,13.0,-0.30326563119888306,5.0,-0.3055385947227478,7.0,-0.025705993175506592,16.0,-0.07619305700063705,11.0,-0.13473226130008698,10.0,0.3609558641910553,26.0
