,0,1,2,3,4,5
0,-0.3061041533946991,6.0,0.003356958506628871,14.0,0.30274683237075806,25.0
1,0.15931566059589386,21.0,-0.2538653016090393,5.0,0.09454970806837082,19.0
2,0.07549379020929337,18.0,0.2156473696231842,24.0,-0.2911410927772522,5.0
3,-0.3006807565689087,8.0,0.12954500317573547,18.0,0.17113560438156128,22.0
4,-0.18924571573734283,12.0,-0.32918983697891235,1.0,0.5184355974197388,31.0
5,-0.45182663202285767,0.0,0.5753707885742188,31.0,-0.12354376167058945,10.0
6,0.10729163885116577,19.0,-0.22046653926372528,7.0,0.1131749153137207,21.0
7,0.14700543880462646,20.0,0.39096102118492126,29.0,-0.5379661917686462,0.0
8,0.34021514654159546,27.0,-0.24781353771686554,6.0,-0.09240113198757172,12.0
9,-0.19291138648986816,10.0,-0.13268674910068512,11.0,0.3255980610847473,27.0
10,0.18525481224060059,22.0,0.3519314229488373,26.0,-0.5371865630149841,1.0
11,0.36666035652160645,29.0,-0.27663949131965637,4.0,-0.09002138674259186,14.0
12,0.03260516747832298,17.0,0.18715563416481018,23.0,-0.2197606861591339,8.0
13,-0.4375375509262085,1.0,0.07141237705945969,17.0,0.36612582206726074,28.0
14,0.2807956039905548,25.0,-0.18937785923480988,8.0,-0.09141771495342255,13.0
15,-0.17389525473117828,13.0,-0.2877369523048401,3.0,0.4616320729255676,30.0
16,0.479515939950943,31.0,-0.36980903148651123,0.0,-0.10970699042081833,11.0
17,-0.3055150806903839,7.0,0.00899455975741148,15.0,0.296520471572876,24.0
18,-0.35302236676216125,4.0,0.03115563467144966,16.0,0.32186710834503174,26.0
19,0.3150917589664459,26.0,0.16274824738502502,20.0,-0.4778400659561157,2.0
20,-0.26308509707450867,9.0,-0.16510580480098724,9.0,0.42819130420684814,29.0
21,-0.34790414571762085,5.0,0.35599789023399353,28.0,-0.008094231598079205,16.0
22,0.23187562823295593,24.0,0.17147193849086761,22.0,-0.40334782004356384,3.0
23,-0.12954165041446686,14.0,-0.150237575173378,10.0,0.27977868914604187,23.0
24,-0.19150638580322266,11.0,0.14867299795150757,19.0,0.042833320796489716,17.0
25,0.36584243178367615,28.0,-0.09064760059118271,12.0,-0.27519485354423523,6.0
26,0.3800845146179199,30.0,-0.08731164038181305,13.0,-0.2927726209163666,4.0
27,-0.013726127333939075,15.0,0.2738019526004791,25.0,-0.26007625460624695,7.0
28,-0.4057792127132416,2.0,0.3530951142311096,27.0,0.05268440768122673,18.0
29,-0.38993820548057556,3.0,0.41914722323417664,30.0,-0.02920897677540779,15.0
30,0.22400783002376556,23.0,-0.3226248025894165,2.0,0.09861679375171661,20.0
31,-0.004326454363763332,16.0,0.16313087940216064,21.0,-0.15880459547042847,9.0
