,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.14455273747444153,25.0,-0.14270007610321045,11.0,0.028382452204823494,16.0,0.15239353477954865,23.0,0.15683066844940186,19.0,0.057939618825912476,20.0,0.27213865518569946,24.0,-0.9817805290222168,0.0,0.3122439980506897,28.0
1,0.22257082164287567,28.0,0.2894415557384491,24.0,0.07314613461494446,18.0,-0.08756594359874725,11.0,0.041010793298482895,17.0,-1.064179539680481,0.0,0.44230881333351135,29.0,0.05976453423500061,21.0,0.023499231785535812,20.0
2,-0.08113294094800949,10.0,-0.08628366887569427,15.0,0.3639763593673706,27.0,0.38107985258102417,27.0,0.15969771146774292,20.0,-0.21944470703601837,4.0,-0.5024734735488892,1.0,-0.2319653481245041,6.0,0.21654555201530457,25.0
3,0.058929961174726486,20.0,-0.484917014837265,2.0,-0.06122586131095886,12.0,0.05900544673204422,18.0,0.24814766645431519,26.0,0.42426830530166626,27.0,0.2785170376300812,25.0,-0.10889383405447006,12.0,-0.41383180022239685,6.0
4,-0.2367531955242157,5.0,-0.05515488609671593,16.0,0.22992372512817383,22.0,-0.4529832601547241,3.0,-0.07853670418262482,13.0,0.4302383363246918,28.0,-0.47642001509666443,2.0,-0.07690007984638214,14.0,0.7165845632553101,30.0
5,-0.07255879044532776,11.0,0.750815212726593,29.0,-0.2588888108730316,4.0,-0.23320259153842926,7.0,0.5589554309844971,30.0,-0.4706985056400299,2.0,0.05064911022782326,19.0,-0.2247772514820099,7.0,-0.10029307007789612,17.0
6,-0.001587852369993925,15.0,0.1705295890569687,22.0,0.33985865116119385,25.0,0.09436222165822983,21.0,-0.2453491985797882,8.0,-0.07266457378864288,12.0,0.17715439200401306,21.0,0.05286199599504471,20.0,-0.515165388584137,3.0
7,0.1476304978132248,26.0,0.07086058706045151,20.0,-0.43044793605804443,1.0,0.7955694794654846,31.0,-0.700287938117981,0.0,-0.07839182019233704,11.0,-0.13631142675876617,10.0,0.03827504441142082,19.0,0.2931043803691864,26.0
8,-0.1638965904712677,7.0,-0.2964324653148651,6.0,-0.10243115574121475,10.0,0.07726370543241501,20.0,0.25740036368370056,27.0,0.23851215839385986,23.0,0.6307719945907593,30.0,-0.06416380405426025,16.0,-0.5770226716995239,2.0
9,0.16790121793746948,27.0,0.5335375666618347,27.0,-0.042892586439847946,13.0,0.026864472776651382,17.0,-0.17204640805721283,9.0,-0.05239740386605263,14.0,-0.7595353126525879,0.0,0.49225518107414246,28.0,-0.19368767738342285,10.0
10,1.0446054935455322,31.0,-0.48730021715164185,1.0,-0.3537249267101288,2.0,0.12440304458141327,22.0,0.027211621403694153,16.0,-0.048402030020952225,15.0,-0.29094526171684265,7.0,-0.015505103394389153,17.0,-0.0003390577039681375,19.0
11,-0.1452917605638504,9.0,-0.0944913849234581,14.0,0.19880735874176025,19.0,0.2888754606246948,26.0,0.2027076929807663,24.0,0.4501478672027588,29.0,-0.031148439273238182,15.0,-0.21295487880706787,8.0,-0.656653642654419,1.0
12,0.13871967792510986,24.0,0.42168790102005005,25.0,-0.22438158094882965,5.0,-0.06078748404979706,12.0,0.330666184425354,28.0,-0.034887462854385376,16.0,-0.32842332124710083,6.0,-0.173138827085495,10.0,-0.06945554912090302,18.0
13,0.09262456744909286,22.0,-0.5187373161315918,0.0,-0.2169550508260727,6.0,-0.20869147777557373,8.0,-0.07608465850353241,14.0,0.2441728562116623,24.0,0.9377549886703491,31.0,-0.10275730490684509,13.0,-0.1513260006904602,12.0
