,0,1,2,3,4,5,6,7
0,-0.6818130612373352,0.0,0.30465298891067505,27.0,0.07002603262662888,19.0,0.30713436007499695,24.0
1,-0.1227625161409378,14.0,-0.3711858093738556,3.0,0.08974965661764145,20.0,0.40419819951057434,27.0
2,-0.12007332593202591,15.0,0.3235570192337036,28.0,-0.2088228464126587,10.0,0.005339659284800291,10.0
3,0.2723138928413391,27.0,0.006529859732836485,13.0,-0.49729466438293457,1.0,0.21845093369483948,21.0
4,-0.3155915141105652,7.0,0.7028119564056396,31.0,-0.15303967893123627,12.0,-0.2341809719800949,6.0
5,-0.16160312294960022,11.0,-0.24548222124576569,6.0,0.7231465578079224,31.0,-0.3160606622695923,4.0
6,0.024266619235277176,20.0,0.008586482144892216,14.0,-0.22234821319580078,9.0,0.189495250582695,20.0
7,-0.04692968726158142,18.0,-0.5130215883255005,2.0,0.026492532342672348,16.0,0.5334584712982178,28.0
8,-0.26470938324928284,8.0,0.014041277579963207,15.0,0.5747650265693665,29.0,-0.3240971863269806,3.0
9,-0.6460641622543335,1.0,0.19955746829509735,22.0,0.1309342235326767,22.0,0.3155727982521057,25.0
10,0.06434314697980881,21.0,-0.586054265499115,0.0,-0.061235181987285614,15.0,0.5829464197158813,30.0
11,-0.43420740962028503,6.0,-0.06575615704059601,10.0,0.4725779592990875,28.0,0.027385003864765167,12.0
12,-0.06428458541631699,17.0,-0.07693649083375931,9.0,-0.09357623010873795,14.0,0.23479755222797394,22.0
13,0.48126521706581116,30.0,-0.1533801108598709,8.0,-0.46271470189094543,2.0,0.13482928276062012,18.0
14,-0.24507629871368408,10.0,0.07448133826255798,17.0,-0.127294659614563,13.0,0.2978890836238861,23.0
15,-0.1355082243680954,12.0,0.6510892510414124,30.0,-0.22669832408428192,8.0,-0.28888243436813354,5.0
16,-0.5976067185401917,2.0,-0.16168543696403503,7.0,0.6035781502723694,30.0,0.15571554005146027,19.0
17,-0.12469887733459473,13.0,-0.28840258717536926,5.0,-0.23954276740550995,7.0,0.6526440978050232,31.0
18,0.2159203141927719,26.0,-0.0029368160758167505,12.0,-0.31442373991012573,5.0,0.10144095867872238,17.0
19,0.5003078579902649,31.0,-0.5476972460746765,1.0,0.22522585093975067,24.0,-0.17783497273921967,7.0
20,-0.468269020318985,5.0,0.21959973871707916,25.0,0.20820967853069305,23.0,0.040459856390953064,14.0
21,0.07096854597330093,22.0,0.20442436635494232,24.0,0.25272583961486816,25.0,-0.5281186103820801,0.0
22,0.015800902619957924,19.0,0.2032078206539154,23.0,0.30022096633911133,26.0,-0.5192297101020813,1.0
23,0.08025122433900833,23.0,0.2903614640235901,26.0,0.03339217230677605,17.0,-0.4040049910545349,2.0
24,0.1255505383014679,24.0,0.14149552583694458,19.0,-0.29699987173080444,6.0,0.029953917488455772,13.0
25,-0.5425537824630737,4.0,0.3411193788051605,29.0,0.11149843782186508,21.0,0.08993633836507797,16.0
26,0.2869773805141449,28.0,-0.3154727816581726,4.0,-0.3469223380088806,3.0,0.3754182755947113,26.0
27,0.1909826248884201,25.0,-0.005552713293582201,11.0,-0.17177768051624298,11.0,-0.01365204993635416,9.0
28,0.34204602241516113,29.0,0.19041220843791962,21.0,-0.5512574315071106,0.0,0.018798403441905975,11.0
29,-0.5464605093002319,3.0,0.13906869292259216,18.0,0.36411094665527344,27.0,0.04328044503927231,15.0
30,-0.26392021775245667,9.0,0.047827862203121185,16.0,-0.3446529805660248,4.0,0.5607457160949707,29.0
31,-0.07983803749084473,16.0,0.18556039035320282,20.0,0.038169629871845245,18.0,-0.1438920497894287,8.0
