,0,1,2,3,4,5,6,7
0,0.5661145448684692,29.0,-0.1837727576494217,10.0,-0.1248462051153183,13.0,-0.257495641708374,8.0
1,-0.026139656081795692,11.0,-0.4832134246826172,0.0,0.4511260986328125,28.0,0.05822686105966568,19.0
2,-0.146378293633461,7.0,-0.19036228954792023,9.0,0.05242601037025452,18.0,0.2843141257762909,27.0
3,-0.05251271650195122,10.0,-0.2048942893743515,8.0,0.47497764229774475,30.0,-0.21757012605667114,10.0
4,0.29173141717910767,23.0,-0.44866302609443665,1.0,-0.264545202255249,9.0,0.4214767813682556,28.0
5,0.5835895538330078,31.0,0.2037244737148285,25.0,-0.49863073229789734,1.0,-0.2886832058429718,6.0
6,-0.2647585868835449,5.0,-0.228553906083107,6.0,0.06233830749988556,19.0,0.4309746026992798,29.0
7,-0.5862337946891785,1.0,0.45052966475486755,30.0,-0.021552078425884247,15.0,0.15725675225257874,23.0
8,0.04316399246454239,13.0,-0.12054787576198578,15.0,0.45210397243499756,29.0,-0.3747206926345825,2.0
9,0.422801673412323,27.0,0.07401540130376816,22.0,-0.27227258682250977,8.0,-0.22454503178596497,9.0
10,-0.6270167827606201,0.0,0.6765038967132568,31.0,-0.015346312895417213,16.0,-0.034141529351472855,18.0
11,0.05464112386107445,14.0,-0.39218786358833313,3.0,0.39077749848365784,25.0,-0.05323043465614319,17.0
12,-0.10105680674314499,9.0,-0.2375580221414566,5.0,0.2555452287197113,22.0,0.08306906372308731,20.0
13,-0.34893885254859924,3.0,0.2440151572227478,26.0,0.42946872115135193,27.0,-0.32454439997673035,5.0
14,0.05885536968708038,15.0,-0.22111082077026367,7.0,0.3461992144584656,23.0,-0.18394434452056885,12.0
15,0.1527959555387497,18.0,-0.41319260001182556,2.0,-0.24840182065963745,11.0,0.5087977647781372,30.0
16,-0.3389016389846802,4.0,-1.0825503522937652e-05,20.0,0.6002416014671326,31.0,-0.2613295018672943,7.0
17,0.17583267390727997,19.0,0.010812354274094105,21.0,-0.45807939767837524,3.0,0.27143433690071106,25.0
18,-0.13678471744060516,8.0,-0.07102112472057343,17.0,0.38426753878593445,24.0,-0.17646196484565735,13.0
19,0.5780619978904724,30.0,-0.07699905335903168,16.0,-0.1453881412744522,12.0,-0.35567495226860046,3.0
20,0.4135758578777313,26.0,-0.17691591382026672,12.0,-0.3268771767616272,4.0,0.09021717309951782,21.0
21,0.2675202488899231,22.0,0.4333309531211853,29.0,-0.28385281562805176,7.0,-0.41699811816215515,0.0
22,-0.19081099331378937,6.0,0.37791386246681213,28.0,0.22571197152137756,21.0,-0.4128150939941406,1.0
23,0.09270185977220535,16.0,-0.06977915018796921,18.0,-0.28658634424209595,6.0,0.26366356015205383,24.0
24,0.01606200449168682,12.0,-0.2857406437397003,4.0,0.3907936215400696,26.0,-0.12111436575651169,15.0
25,0.22388869524002075,20.0,-0.17854933440685272,11.0,-0.3228778839111328,5.0,0.27753886580467224,26.0
26,0.5434768795967102,28.0,-0.17254845798015594,13.0,-0.25987792015075684,10.0,-0.1110507920384407,16.0
27,0.10206092149019241,17.0,0.08300826698541641,23.0,0.14941595494747162,20.0,-0.33448511362075806,4.0
28,0.31584328413009644,24.0,0.09264212846755981,24.0,-0.504400372505188,0.0,0.09591533988714218,22.0
29,0.35356053709983826,25.0,0.3320557773113251,27.0,-0.48157548904418945,2.0,-0.20404045283794403,11.0
30,-0.4138287901878357,2.0,-0.13007752597332,14.0,-0.12111945450305939,14.0,0.6650251746177673,31.0
31,0.24403545260429382,21.0,-0.0565921813249588,19.0,-0.013041844591498375,17.0,-0.17440132796764374,14.0
