,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.28595608472824097,6.0,-0.23234370350837708,10.0,0.7222629189491272,29.0,-0.2126651406288147,9.0,0.30286040902137756,26.0,-0.2941589057445526,11.0
1,-0.3092387318611145,5.0,0.2082233875989914,25.0,0.00010352210665587336,11.0,0.355046808719635,28.0,0.10885628312826157,19.0,-0.3629913628101349,7.0
2,-0.028083497658371925,17.0,-0.5010097622871399,2.0,0.07848066836595535,13.0,0.09572972357273102,18.0,0.05527421087026596,15.0,0.299608439207077,22.0
3,-0.41611313819885254,2.0,0.12071438133716583,23.0,-0.04319452866911888,8.0,-0.28731057047843933,6.0,0.05812139809131622,16.0,0.5677841305732727,29.0
4,0.6627599596977234,30.0,-0.12139987200498581,14.0,0.11136318743228912,18.0,-0.3923359513282776,3.0,0.2404511272907257,23.0,-0.5008374452590942,4.0
5,0.1653483361005783,23.0,-0.3588612377643585,6.0,0.19466322660446167,20.0,-0.08401001244783401,10.0,-0.5649777054786682,3.0,0.64783775806427,30.0
6,-0.5659634470939636,0.0,0.44645991921424866,30.0,0.09164071828126907,15.0,0.11206889897584915,19.0,0.21423502266407013,22.0,-0.29844003915786743,10.0
7,0.07430856674909592,22.0,0.4439701437950134,29.0,0.20858535170555115,21.0,-0.050164684653282166,12.0,-0.9319777488708496,0.0,0.2552778720855713,21.0
8,-0.24346792697906494,8.0,0.3927667737007141,28.0,-0.06667421013116837,6.0,-0.3708958923816681,4.0,-0.12132705748081207,10.0,0.4095984399318695,24.0
9,-0.24887023866176605,7.0,-0.009413068182766438,19.0,0.9012898206710815,31.0,-0.2829985022544861,7.0,-0.016472266986966133,14.0,-0.34353646636009216,8.0
10,-0.04959501326084137,16.0,0.56894850730896,31.0,0.0944981798529625,17.0,0.12142383307218552,21.0,-0.796920657157898,1.0,0.0616445392370224,17.0
11,-0.23551404476165771,10.0,0.19939841330051422,24.0,-0.28890538215637207,1.0,-0.5839882493019104,1.0,0.45675820112228394,30.0,0.4522506892681122,26.0
12,0.04250776767730713,21.0,0.019510501995682716,20.0,-0.3294387757778168,0.0,-0.08052239567041397,11.0,0.31178420782089233,27.0,0.03615889325737953,16.0
13,-0.38960152864456177,3.0,0.3578035235404968,27.0,-0.05133580043911934,7.0,0.27984121441841125,26.0,-0.6030270457267761,2.0,0.4063193202018738,23.0
14,0.45224273204803467,28.0,-0.2932485342025757,9.0,0.08327125012874603,14.0,-0.6490795612335205,0.0,-0.10989251732826233,12.0,0.5167078971862793,28.0
15,0.21067650616168976,24.0,-0.9787082076072693,0.0,0.09175985306501389,16.0,0.11530357599258423,20.0,0.32292619347572327,28.0,0.238041490316391,20.0
16,0.4328019917011261,27.0,0.08229461312294006,21.0,0.18135479092597961,19.0,0.24465911090373993,25.0,-0.13530677556991577,8.0,-0.8058033585548401,0.0
17,-0.18323591351509094,13.0,0.2721411883831024,26.0,0.31361913681030273,23.0,-0.5325450301170349,2.0,-0.30970388650894165,7.0,0.43972519040107727,25.0
18,-0.01972760632634163,18.0,-0.03754756599664688,17.0,0.32009953260421753,24.0,-0.2996259033679962,5.0,0.462054967880249,31.0,-0.4252527952194214,6.0
19,-0.4284842312335968,1.0,-0.383428156375885,5.0,0.765496551990509,30.0,0.01922680251300335,16.0,0.060752857476472855,17.0,-0.033563993871212006,15.0
20,0.009414543397724628,20.0,-0.34863215684890747,7.0,0.3942660689353943,26.0,0.04481993615627289,17.0,0.4307040870189667,29.0,-0.5305712223052979,3.0
21,-0.1678430289030075,14.0,-0.15023402869701385,12.0,-0.02675187587738037,10.0,0.6478376388549805,30.0,0.12709370255470276,20.0,-0.43010279536247253,5.0
22,0.3348282277584076,26.0,-0.13380545377731323,13.0,0.050911176949739456,12.0,0.008216836489737034,15.0,0.28686952590942383,25.0,-0.5470204949378967,2.0
23,-0.2144361436367035,12.0,-0.01999284327030182,18.0,0.45462822914123535,28.0,-0.00032602084684185684,14.0,-0.3965117633342743,4.0,0.1766381710767746,19.0
24,-0.21917752921581268,11.0,-0.07191097736358643,15.0,-0.027996191754937172,9.0,-0.24109289050102234,8.0,0.09466199576854706,18.0,0.4655155837535858,27.0
25,-0.09336002171039581,15.0,-0.6160265207290649,1.0,0.3206402659416199,25.0,0.36645039916038513,29.0,0.2604506313800812,24.0,-0.23815517127513885,12.0
26,-0.014437767677009106,19.0,-0.4610454738140106,3.0,0.22918498516082764,22.0,0.7182018756866455,31.0,-0.13284426927566528,9.0,-0.3390590250492096,9.0
27,0.6407861709594727,29.0,-0.3485855758190155,8.0,-0.09665190428495407,5.0,0.16291041672229767,23.0,-0.32206106185913086,5.0,-0.03639823943376541,14.0
28,-0.24342194199562073,9.0,-0.4036075472831726,4.0,-0.1164553090929985,4.0,0.15646867454051971,22.0,-0.12021445482969284,11.0,0.7272291779518127,31.0
29,-0.3543573021888733,4.0,0.11814767122268677,22.0,0.4295538365840912,27.0,0.31565263867378235,27.0,0.1437848061323166,21.0,-0.6527810096740723,1.0
30,0.8188022971153259,31.0,-0.05056453123688698,16.0,-0.2616603672504425,2.0,-0.02409956231713295,13.0,-0.31183913350105286,6.0,-0.17063874006271362,13.0
31,0.248738631606102,25.0,-0.23109307885169983,11.0,-0.20260949432849884,3.0,0.19605788588523865,24.0,-0.08310698717832565,13.0,0.07201322168111801,18.0
