,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.8107039332389832,1.0,0.3373357355594635,28.0,-0.3667437732219696,5.0,-0.14124134182929993,10.0,0.11512832343578339,17.0,0.6606082320213318,31.0,0.20561762154102325,25.0
1,0.39572811126708984,28.0,0.06658054143190384,22.0,-0.48786646127700806,1.0,0.18949037790298462,24.0,-0.2402856945991516,7.0,0.2695382535457611,23.0,-0.19318608939647675,10.0
2,-0.4841127395629883,3.0,-0.07650743424892426,14.0,0.34282195568084717,25.0,-0.19507023692131042,9.0,0.3443711996078491,25.0,0.020885145291686058,18.0,0.047612737864255905,18.0
3,0.01938479021191597,16.0,0.1448187381029129,23.0,0.5853192806243896,29.0,-0.26656508445739746,6.0,-0.18086108565330505,13.0,-0.10761596262454987,15.0,-0.1944798231124878,9.0
4,-0.34649956226348877,4.0,-0.01784822903573513,18.0,-0.012589975260198116,11.0,-0.07807257026433945,12.0,0.9893163442611694,31.0,-0.16035214066505432,10.0,-0.37395375967025757,3.0
5,-0.0020664986222982407,15.0,-0.6575897932052612,2.0,0.06035700440406799,16.0,0.8507287502288818,31.0,-0.24869613349437714,6.0,0.3207480013370514,24.0,-0.32348158955574036,4.0
6,0.11193221062421799,20.0,-0.041228581219911575,15.0,0.0416586734354496,15.0,-0.014468011446297169,14.0,0.13645149767398834,18.0,-0.41221803426742554,5.0,0.1778719574213028,22.0
7,0.06368745863437653,18.0,0.4288904368877411,30.0,0.3054956793785095,24.0,0.10693886131048203,19.0,-0.35589709877967834,2.0,-0.7457695007324219,1.0,0.1966528743505478,24.0
8,0.4026588201522827,29.0,-0.021023064851760864,17.0,0.17552047967910767,22.0,-0.36705443263053894,2.0,-0.5934414863586426,0.0,0.36262115836143494,25.0,0.040717899799346924,16.0
9,-0.8533210754394531,0.0,0.1643877923488617,25.0,0.16582931578159332,21.0,0.03636584430932999,17.0,-0.21725985407829285,10.0,0.48596957325935364,28.0,0.21802815794944763,26.0
10,0.16216430068016052,23.0,0.36513441801071167,29.0,-0.4404340982437134,2.0,-0.07838355749845505,11.0,-0.49096864461898804,1.0,-0.33369573950767517,6.0,0.8161834478378296,31.0
11,-0.10705967992544174,13.0,0.04565834254026413,21.0,0.4969030022621155,27.0,-0.5976078510284424,0.0,-0.14749479293823242,14.0,-0.05726891756057739,17.0,0.3668704330921173,27.0
12,0.23562091588974,25.0,0.018058590590953827,19.0,0.1639343649148941,20.0,0.14552628993988037,21.0,0.2456306666135788,21.0,-0.42375922203063965,4.0,-0.385010689496994,2.0
13,-0.7793104648590088,2.0,-0.03312350809574127,16.0,0.006720733363181353,13.0,0.14989806711673737,22.0,0.5219355225563049,26.0,0.0283675380051136,19.0,0.10551232844591141,20.0
14,-0.005531663540750742,14.0,-1.0108842849731445,0.0,0.526695728302002,28.0,0.13245560228824615,20.0,-0.2512347400188446,5.0,0.43614932894706726,26.0,0.17235080897808075,21.0
15,0.15999950468540192,22.0,-0.4230613112449646,4.0,-0.3081853687763214,7.0,-0.3099279999732971,5.0,0.8580769300460815,30.0,0.0383404865860939,20.0,-0.015242286957800388,13.0
16,-0.12815958261489868,12.0,0.32350778579711914,27.0,-0.8443369269371033,0.0,0.6242757439613342,28.0,0.31925779581069946,24.0,-0.11767677217721939,14.0,-0.17686893045902252,11.0
17,-0.142190083861351,11.0,-0.08828186988830566,13.0,-0.300079345703125,8.0,0.30781903862953186,25.0,0.7377811074256897,29.0,-0.21950091421604156,7.0,-0.29554906487464905,5.0
18,0.04701654985547066,17.0,-0.1442766636610031,10.0,-0.24955235421657562,9.0,-0.2652687430381775,7.0,-0.0772056058049202,15.0,-0.11964721232652664,13.0,0.8089330792427063,30.0
19,0.534644365310669,30.0,-0.5740057229995728,3.0,0.07361775636672974,17.0,0.4582030773162842,27.0,-0.3230430483818054,3.0,-0.5737457871437073,3.0,0.4043312072753906,28.0
20,0.5941582918167114,31.0,-0.24514271318912506,7.0,0.42987391352653503,26.0,-0.32235419750213623,4.0,-0.22359314560890198,8.0,-0.07987260818481445,16.0,-0.1530686318874359,12.0
21,0.2933160066604614,27.0,0.03967704251408577,20.0,-0.0068796370178461075,12.0,0.036310888826847076,16.0,0.20971469581127167,20.0,0.47834810614585876,27.0,-1.0504854917526245,0.0
22,0.2891109585762024,26.0,-0.35514459013938904,5.0,0.20987704396247864,23.0,-0.506689190864563,1.0,-0.27516016364097595,4.0,0.12661008536815643,21.0,0.5113973021507263,29.0
