,0,1,2,3,4,5,6,7,8,9,10,11,12,13
13,-0.4851652681827545,2.0,0.5341634750366211,28.0,-0.025744449347257614,17.0,-0.1075223758816719,11.0,-0.20693983137607574,7.0,-0.2766382694244385,8.0,0.5678468942642212,30.0
14,0.10557492077350616,20.0,0.07848083227872849,16.0,-0.6794973611831665,2.0,0.25753819942474365,23.0,-0.02888428047299385,15.0,0.17467625439167023,24.0,0.092110276222229,18.0
15,0.271506130695343,25.0,0.720741868019104,31.0,-0.08828651160001755,15.0,0.02728457562625408,15.0,-0.3035818338394165,4.0,-0.6788021326065063,1.0,0.05113793909549713,15.0
16,-0.5218478441238403,1.0,0.08179367333650589,17.0,-0.2006068080663681,5.0,0.5749765634536743,30.0,-0.2981717586517334,5.0,-0.1365031898021698,14.0,0.5003583431243896,28.0
17,0.1883852332830429,22.0,-0.41499459743499756,3.0,-0.17526671290397644,7.0,0.31472086906433105,24.0,0.4991997480392456,29.0,0.06615027785301208,18.0,-0.47819602489471436,1.0
18,-0.20946094393730164,10.0,-0.272306889295578,9.0,-0.16934578120708466,8.0,0.04589527100324631,17.0,0.7653119564056396,31.0,0.0342080183327198,17.0,-0.19430145621299744,5.0
19,0.039701204746961594,15.0,0.0024701266083866358,13.0,-0.13607722520828247,10.0,-0.6073724031448364,1.0,0.03914355859160423,18.0,0.7798759937286377,31.0,-0.11774124950170517,9.0
20,-0.33619943261146545,7.0,0.24272839725017548,22.0,0.09000954777002335,22.0,0.3404204845428467,27.0,0.12466716766357422,22.0,-0.7052379250526428,0.0,0.2436123788356781,23.0
21,-0.054253581911325455,13.0,-0.4332861602306366,2.0,0.45743998885154724,28.0,-0.34500518441200256,5.0,-0.3219698369503021,2.0,0.14476628601551056,22.0,0.5523086786270142,29.0
22,0.32065635919570923,28.0,-0.5901719927787781,1.0,-0.14411456882953644,9.0,-0.3569733500480652,4.0,0.2703666687011719,27.0,0.25856778025627136,27.0,0.24166743457317352,22.0
23,-0.34294402599334717,6.0,0.4540010392665863,27.0,0.04122176393866539,19.0,-0.1737356185913086,7.0,-0.13600046932697296,11.0,0.07824867963790894,19.0,0.07920918613672256,17.0
24,0.21141207218170166,24.0,0.1739734411239624,20.0,0.05053584277629852,20.0,0.10567131638526917,20.0,-0.7812376022338867,1.0,0.118861123919487,21.0,0.12078535556793213,19.0
25,-0.25842714309692383,8.0,0.3642677664756775,25.0,0.31757673621177673,26.0,0.21790432929992676,22.0,-0.013140230439603329,16.0,-0.5676057934761047,3.0,-0.060576386749744415,10.0
26,-0.3767123222351074,5.0,0.008799376897513866,14.0,0.5781815648078918,29.0,-0.06410814821720123,13.0,-0.3111238181591034,3.0,-0.14530561864376068,13.0,0.31026971340179443,24.0
27,0.07748368382453918,18.0,-0.6475335955619812,0.0,0.0857856422662735,21.0,0.11704088002443314,21.0,0.23848561942577362,26.0,-0.2601698637008667,10.0,0.38890695571899414,26.0
28,0.5961633324623108,30.0,0.2472703903913498,23.0,-0.18703924119472504,6.0,-0.5947574377059937,2.0,0.06895752251148224,19.0,0.153594970703125,23.0,-0.28418996930122375,3.0
29,-0.4550471007823944,3.0,-0.16429294645786285,12.0,0.7256506085395813,31.0,0.49923285841941833,29.0,-0.2063359022140503,8.0,-0.4321865737438202,4.0,0.0329776406288147,14.0
30,-0.423005610704422,4.0,0.64837247133255,30.0,-0.506704568862915,3.0,0.32776403427124023,26.0,-0.21199825406074524,6.0,0.2145731896162033,25.0,-0.04899945482611656,11.0
31,0.1612709015607834,21.0,0.160609632730484,19.0,-0.06646038591861725,16.0,-0.7995925545692444,0.0,0.06918986886739731,20.0,0.2946048974990845,28.0,0.18037714064121246,20.0
