,0,1,2,3,4,5,6,7,8,9,10,11
0,-0.005202896427363157,20.0,-0.21852613985538483,11.0,-0.596932053565979,1.0,0.5662601590156555,28.0,0.3004273474216461,28.0,-0.04602552950382233,13.0
1,-0.6044524908065796,1.0,-0.37157154083251953,8.0,0.08002282679080963,20.0,0.23150308430194855,20.0,0.37612369656562805,29.0,0.28837481141090393,25.0
2,0.33170822262763977,27.0,-0.1376754641532898,12.0,0.42521488666534424,27.0,-0.1386815309524536,9.0,-0.35192760825157166,6.0,-0.12863831222057343,7.0
3,-0.2307148426771164,12.0,0.38042256236076355,27.0,-0.10998868197202682,15.0,0.36556822061538696,23.0,-0.34547463059425354,7.0,-0.05981297045946121,12.0
4,0.8308426737785339,31.0,0.13179247081279755,21.0,-0.17324315011501312,9.0,-0.4387533962726593,4.0,-0.41001835465431213,3.0,0.059380028396844864,16.0
5,-0.13126824796199799,15.0,-0.4676305949687958,5.0,0.0751812681555748,19.0,-0.14043886959552765,8.0,-0.2609449625015259,9.0,0.9251015186309814,31.0
6,-0.07906416803598404,18.0,-0.6143257021903992,1.0,0.34244659543037415,24.0,0.2880326211452484,21.0,0.16073153913021088,22.0,-0.09782155603170395,9.0
7,-0.2551863193511963,10.0,0.18608011305332184,24.0,-0.6126728057861328,0.0,0.186041459441185,19.0,0.6805404424667358,31.0,-0.1848020851612091,5.0
8,-0.6012616157531738,2.0,0.298409104347229,26.0,-0.146753191947937,12.0,0.4194951355457306,25.0,-0.0443233996629715,15.0,0.07443349063396454,17.0
9,-0.10545215755701065,16.0,0.40934979915618896,28.0,0.09307273477315903,21.0,-0.6555421948432922,1.0,0.032121460884809494,17.0,0.22644977271556854,20.0
10,0.5074908137321472,29.0,-0.3964778184890747,6.0,0.4087887704372406,26.0,0.1170271709561348,17.0,-0.796989917755127,0.0,0.16015909612178802,19.0
11,-0.1329093873500824,14.0,0.5224166512489319,29.0,-0.26418888568878174,7.0,0.2930978834629059,22.0,-0.26269006729125977,8.0,-0.15572668612003326,6.0
12,-0.3490443825721741,7.0,0.01047142781317234,16.0,0.3561687171459198,25.0,-0.1412872076034546,7.0,0.21276496350765228,24.0,-0.08907341957092285,10.0
13,-0.4014829695224762,4.0,0.1143345758318901,20.0,-0.16834287345409393,10.0,0.6266116499900818,30.0,0.25387829542160034,27.0,-0.4249992072582245,1.0
14,-0.3475150167942047,8.0,-0.0037338677793741226,15.0,-0.22335824370384216,8.0,0.5145003795623779,27.0,-0.17223191261291504,10.0,0.23233821988105774,21.0
15,0.5492380857467651,30.0,-0.3916001319885254,7.0,0.4281412661075592,28.0,0.009884655475616455,12.0,-0.3930779695510864,4.0,-0.2025860697031021,4.0
16,0.03429935872554779,22.0,-0.25653737783432007,10.0,0.11410699039697647,22.0,-0.7506783604621887,0.0,0.2406136840581894,26.0,0.6181955933570862,29.0
17,0.4864557385444641,28.0,-0.6009820699691772,2.0,0.02004390023648739,18.0,-0.2337765246629715,5.0,0.062105536460876465,18.0,0.266153484582901,23.0
18,-0.059675976634025574,19.0,0.5582032203674316,30.0,-0.14192743599414825,13.0,-0.09176710993051529,11.0,0.14228299260139465,21.0,-0.40711644291877747,2.0
19,-0.36382856965065,6.0,-0.09407629072666168,14.0,0.7376596331596375,30.0,-0.4536653459072113,3.0,-0.10220777243375778,12.0,0.2761196196079254,24.0
20,0.0560271255671978,23.0,0.10169041156768799,19.0,-0.5519972443580627,2.0,0.5856726765632629,29.0,-0.06426814943552017,14.0,-0.12712575495243073,8.0
21,0.15452906489372253,25.0,-0.3558456599712372,9.0,-0.12889543175697327,14.0,0.0510726161301136,13.0,-0.48878735303878784,1.0,0.7679275870323181,30.0
22,-0.4924090802669525,3.0,0.1562616229057312,23.0,-0.4056381285190582,3.0,0.41441136598587036,24.0,-0.07829532027244568,13.0,0.40567106008529663,27.0
23,-0.6123635172843933,0.0,0.05486961826682091,17.0,-0.05772707611322403,16.0,0.18130093812942505,18.0,0.17794151604175568,23.0,0.2559801936149597,22.0
24,0.07450242340564728,24.0,-0.6474575400352478,0.0,0.014493802562355995,17.0,0.11100635677576065,16.0,0.14103108644485474,20.0,0.3064248859882355,26.0
25,-0.2465290129184723,11.0,0.25327447056770325,25.0,-0.2645792067050934,6.0,0.4477362334728241,26.0,0.23746147751808167,25.0,-0.4273640811443329,0.0
26,-0.08387745171785355,17.0,-0.47923246026039124,4.0,0.8220877647399902,31.0,-0.15700103342533112,6.0,-0.1513441950082779,11.0,0.04936732351779938,14.0
27,0.3030305504798889,26.0,-0.5242074131965637,3.0,-0.3425968885421753,5.0,0.1077030599117279,15.0,0.3971601128578186,30.0,0.058910880237817764,15.0
28,0.00028869867674075067,21.0,0.1369718313217163,22.0,-0.36809608340263367,4.0,0.6731190085411072,31.0,-0.36663779616355896,5.0,-0.07564577460289001,11.0
29,-0.17424754798412323,13.0,0.06748782098293304,18.0,0.1295333355665207,23.0,-0.6408611536026001,2.0,0.005122334696352482,16.0,0.6129655838012695,28.0
30,-0.3769334852695465,5.0,0.8152902722358704,31.0,-0.16255490481853485,11.0,0.09657876938581467,14.0,-0.4654039740562439,2.0,0.09302341192960739,18.0
31,-0.2592214345932007,9.0,-0.12197305262088776,13.0,0.5539034605026245,29.0,-0.09214423596858978,10.0,0.1255125254392624,19.0,-0.20607663691043854,3.0
