,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.14437676966190338,10.0,-0.33537933230400085,6.0,0.27653229236602783,24.0,-0.008886115625500679,15.0,-0.3106467127799988,5.0,-0.10551796108484268,14.0,-0.2632882297039032,9.0,0.8915629386901855,31.0
1,0.13223223388195038,21.0,0.10779430717229843,19.0,-0.5135328769683838,3.0,0.7137007713317871,31.0,-0.02929328754544258,16.0,0.11623523384332657,21.0,-0.1326768547296524,15.0,-0.394458532333374,4.0
2,0.3283407986164093,25.0,0.24753831326961517,22.0,-0.11156187951564789,11.0,-0.17006009817123413,6.0,0.11253507435321808,19.0,-0.5508161187171936,3.0,-0.051094163209199905,18.0,0.19511866569519043,22.0
3,-0.10566529631614685,14.0,-0.021924259141087532,12.0,0.12630097568035126,19.0,-0.5304959416389465,0.0,0.6594224572181702,29.0,-0.1521671861410141,12.0,-0.194809228181839,12.0,0.2193383276462555,23.0
4,-0.4935895800590515,0.0,-0.5760930776596069,2.0,-0.32715904712677,6.0,0.6146169304847717,29.0,-0.238048255443573,8.0,0.18055839836597443,23.0,0.3583899140357971,27.0,0.4813237190246582,30.0
5,0.9611840844154358,31.0,-0.337938129901886,4.0,-0.5258100628852844,2.0,-0.046668268740177155,13.0,-0.07091252505779266,14.0,-0.22290819883346558,10.0,0.11247850209474564,21.0,0.13057385385036469,20.0
6,-0.1121043786406517,13.0,0.027267128229141235,16.0,-0.1343800276517868,9.0,-0.42371073365211487,1.0,0.24372558295726776,22.0,-0.12578193843364716,13.0,0.6022761464118958,30.0,-0.07729148119688034,14.0
7,-0.1895371526479721,7.0,0.5962545275688171,28.0,0.2494593858718872,23.0,0.3674778938293457,26.0,-0.1998797208070755,10.0,-0.8207972645759583,0.0,0.18357397615909576,25.0,-0.18655256927013397,9.0
8,0.23304566740989685,22.0,0.2835891544818878,24.0,-0.11291014403104782,10.0,-0.05650702118873596,12.0,0.5881440043449402,27.0,-0.07051785290241241,15.0,-0.6842248439788818,0.0,-0.18061870336532593,10.0
9,-0.030889082700014114,16.0,-0.5983181595802307,1.0,0.15890908241271973,20.0,0.6841151118278503,30.0,-0.2885361909866333,7.0,0.09034949541091919,20.0,-0.37234166264533997,5.0,0.356711745262146,27.0
10,-0.22459301352500916,6.0,0.7377955317497253,30.0,-0.32261115312576294,7.0,0.4176335036754608,27.0,-0.06138044223189354,15.0,-0.7251515984535217,1.0,0.09534899890422821,20.0,0.08295829594135284,19.0
11,-0.186991885304451,8.0,-0.21490293741226196,8.0,0.1657266616821289,21.0,0.10976880043745041,18.0,0.7815477252006531,31.0,-0.17356020212173462,11.0,-0.3329550623893738,6.0,-0.1486332267522812,12.0
12,0.2973173260688782,24.0,-0.0160202719271183,13.0,-0.0732141062617302,15.0,0.05510033667087555,16.0,-0.17337484657764435,11.0,0.3684282600879669,29.0,-0.45541638135910034,3.0,-0.0028203637339174747,18.0
13,0.24074925482273102,23.0,0.9609639048576355,31.0,-0.10418681055307388,13.0,-0.16841533780097961,7.0,-0.08563605695962906,13.0,-0.025025110691785812,18.0,-0.4970289468765259,1.0,-0.3214206099510193,6.0
14,0.492649108171463,28.0,-0.15632358193397522,9.0,0.4828978180885315,29.0,0.17664839327335358,20.0,0.134554922580719,20.0,-0.28373944759368896,9.0,-0.18827767670154572,13.0,-0.6584095358848572,1.0
15,-0.1502465456724167,9.0,0.32852646708488464,25.0,-0.4141482710838318,4.0,0.2307227998971939,22.0,0.4349464476108551,25.0,-0.4547634720802307,5.0,-0.3072510361671448,7.0,0.3322129249572754,26.0
