,0,1,2,3,4,5
0,-0.008963524363934994,-0.008489285595715046,-0.01745280995965004,14.0,15.0,15.0
1,0.002133721951395273,0.002085453597828746,0.004219175316393375,19.0,19.0,19.0
2,-0.026485931128263474,-0.02657444402575493,-0.0530603751540184,2.0,2.0,2.0
3,-0.024132879450917244,-0.024124812334775925,-0.04825769364833832,3.0,3.0,3.0
4,0.05294083431363106,0.05287022888660431,0.10581105947494507,31.0,31.0,31.0
5,0.050824712961912155,0.050964828580617905,0.10178954154253006,30.0,30.0,30.0
6,-0.022076155990362167,-0.022182369604706764,-0.04425852745771408,6.0,6.0,6.0
7,0.0196148082613945,0.019507097080349922,0.039121903479099274,26.0,26.0,26.0
8,-0.014775348827242851,-0.0146205248311162,-0.029395874589681625,11.0,11.0,11.0
9,-0.009886865504086018,-0.009631895460188389,-0.019518760964274406,13.0,13.0,13.0
10,-0.002952953800559044,-0.002846332499757409,-0.005799286067485809,17.0,17.0,17.0
11,-0.01985890045762062,-0.019797727465629578,-0.0396566279232502,8.0,8.0,8.0
12,-0.023857705295085907,-0.023888157680630684,-0.04774586111307144,4.0,4.0,4.0
13,0.017857132479548454,0.01778545416891575,0.0356425866484642,24.0,24.0,24.0
14,-0.014806153252720833,-0.01503308117389679,-0.029839234426617622,10.0,10.0,10.0
15,-0.004507957026362419,-0.004528129007667303,-0.00903608649969101,16.0,16.0,16.0
16,0.03825678303837776,0.03863554820418358,0.07689233124256134,29.0,29.0,29.0
17,0.014478529803454876,0.01445548515766859,0.028934014961123466,22.0,22.0,22.0
18,-0.023250775411725044,-0.02360750548541546,-0.0468582808971405,5.0,5.0,5.0
19,0.013281871564686298,0.013384963385760784,0.026666834950447083,21.0,21.0,21.0
20,0.019475115463137627,0.019428430125117302,0.03890354558825493,25.0,25.0,25.0
21,0.030057262629270554,0.030089501291513443,0.060146763920784,27.0,27.0,27.0
22,-0.014208747074007988,-0.014023021794855595,-0.028231769800186157,12.0,12.0,12.0
23,-0.02073400467634201,-0.020820362493395805,-0.041554369032382965,7.0,7.0,7.0
24,-0.02830659970641136,-0.028130389750003815,-0.056436989456415176,1.0,1.0,1.0
25,-0.008857366628944874,-0.009155563078820705,-0.01801292970776558,15.0,14.0,14.0
26,0.0059411716647446156,0.005944354459643364,0.011885525658726692,20.0,20.0,20.0
27,-0.0005089218611828983,-0.00022200527018867433,-0.0007309271022677422,18.0,18.0,18.0
28,-0.01892528310418129,-0.01898309402167797,-0.03790837526321411,9.0,9.0,9.0
29,0.03520239144563675,0.035375114530324936,0.07057750225067139,28.0,28.0,28.0
30,0.017168767750263214,0.017292486503720284,0.03446125239133835,23.0,23.0,23.0
31,-0.029511600732803345,-0.02956569753587246,-0.05907730013132095,0.0,0.0,0.0
