,0,1,2,3,4,5
0,-0.023631170392036438,-1.1440446376800537,-1.1676758527755737,10.0,11.0,11.0
1,0.001033615437336266,-0.4673103094100952,-0.46627670526504517,18.0,14.0,14.0
2,-0.043044451624155045,-2.190617322921753,-2.2336618900299072,0.0,2.0,2.0
3,-0.02659231424331665,-1.8352762460708618,-1.8618686199188232,8.0,4.0,4.0
4,0.05594716966152191,3.5638222694396973,3.619769334793091,31.0,30.0,30.0
5,0.04735938832163811,3.866318464279175,3.913677930831909,30.0,31.0,31.0
6,-0.02111825719475746,-1.3083996772766113,-1.3295179605484009,11.0,8.0,9.0
7,-0.00249090394936502,0.43719741702079773,0.43470650911331177,16.0,19.0,19.0
8,0.00229572388343513,-1.1183199882507324,-1.1160242557525635,19.0,12.0,12.0
9,-0.03760648891329765,-1.293182611465454,-1.3307890892028809,2.0,9.0,8.0
10,0.0039511132054030895,0.8891823291778564,0.8931334614753723,20.0,22.0,22.0
11,-0.035656992346048355,-1.7203768491744995,-1.7560338973999023,4.0,5.0,5.0
12,-0.0031381964217871428,-1.7132869958877563,-1.7164251804351807,15.0,6.0,6.0
13,0.04220425710082054,1.5487151145935059,1.5909193754196167,29.0,25.0,25.0
14,0.01707337610423565,1.271634578704834,1.288707971572876,22.0,23.0,23.0
15,-0.02812882512807846,-0.9519913196563721,-0.9801201224327087,7.0,13.0,13.0
16,0.02496650069952011,2.0401222705841064,2.0650887489318848,25.0,27.0,27.0
17,0.015726277604699135,0.5380522608757019,0.5537785291671753,21.0,20.0,20.0
18,-0.039835527539253235,-2.1839685440063477,-2.223803997039795,1.0,3.0,3.0
19,-0.004527077078819275,0.35547176003456116,0.3509446978569031,14.0,18.0,18.0
20,0.032301165163517,1.7050138711929321,1.737315058708191,27.0,26.0,26.0
21,0.024079594761133194,3.0906786918640137,3.114758253097534,24.0,29.0,29.0
22,0.036184001713991165,0.7053600549697876,0.7415440678596497,28.0,21.0,21.0
23,-0.030771968886256218,-1.254626989364624,-1.2853989601135254,5.0,10.0,10.0
24,-0.03651772812008858,-2.3366315364837646,-2.3731491565704346,3.0,1.0,0.0
25,-0.01960398256778717,-0.4396587610244751,-0.4592627286911011,12.0,15.0,15.0
26,-0.002092225942760706,0.1078372672200203,0.10574503988027573,17.0,17.0,17.0
27,-0.025849925354123116,-0.4127891957759857,-0.4386391341686249,9.0,16.0,16.0
28,-0.030678311362862587,-1.4898369312286377,-1.5205152034759521,6.0,7.0,7.0
29,0.03178762272000313,2.6968607902526855,2.7286484241485596,26.0,28.0,28.0
30,0.017911534756422043,1.3533074855804443,1.3712190389633179,23.0,24.0,24.0
31,-0.016766106709837914,-2.3519041538238525,-2.3686702251434326,13.0,0.0,1.0
