,0,1,2,3,4,5
0,-0.0055233631283044815,-0.029471591114997864,-0.034994952380657196,14.0,3.0,10.0
1,0.0010459204204380512,-0.021670497953891754,-0.02062457799911499,19.0,6.0,14.0
2,-0.02611471712589264,-0.052826374769210815,-0.07894109189510345,8.0,0.0,1.0
3,-0.027687110006809235,-0.011800980195403099,-0.03948809206485748,5.0,12.0,8.0
4,0.09261822700500488,0.06605944782495499,0.15867766737937927,31.0,30.0,31.0
5,0.05857468023896217,0.06811278313398361,0.12668746709823608,30.0,31.0,30.0
6,-0.02675040066242218,-0.0225052610039711,-0.04925566166639328,7.0,5.0,6.0
7,0.03938687592744827,-0.0014979586703702807,0.037888918071985245,29.0,18.0,25.0
8,-0.030100708827376366,-0.02030978724360466,-0.050410494208335876,4.0,7.0,5.0
9,0.001220009638927877,-0.011481638997793198,-0.010261629708111286,20.0,13.0,17.0
10,-0.00510166771709919,0.001230988185852766,-0.0038706795312464237,16.0,19.0,19.0
11,-0.024046970531344414,-0.018074708059430122,-0.042121678590774536,10.0,8.0,7.0
12,-0.04590004310011864,-0.04827021807432175,-0.09417025744915009,1.0,2.0,0.0
13,0.017246587201952934,-0.017090054228901863,0.00015653297305107117,24.0,10.0,20.0
14,-0.026882290840148926,0.0019710261840373278,-0.024911263957619667,6.0,20.0,13.0
15,-0.006674554198980331,0.03232711926102638,0.02565256506204605,13.0,27.0,23.0
16,0.025571133941411972,0.043327223509550095,0.06889835745096207,26.0,29.0,28.0
17,0.009737305343151093,0.028421765193343163,0.038159072399139404,23.0,26.0,26.0
18,-0.014563161879777908,-0.012385901063680649,-0.026949062943458557,12.0,11.0,12.0
19,0.025176024064421654,0.011059829965233803,0.03623585402965546,25.0,24.0,24.0
20,0.004847619216889143,0.0021057126577943563,0.006953331641852856,22.0,21.0,22.0
21,-0.0034139840863645077,-0.007069029379636049,-0.010483013466000557,17.0,15.0,16.0
22,-0.00514272041618824,0.01094980351626873,0.00580708310008049,15.0,23.0,21.0
23,-0.0016276880633085966,-0.05121413618326187,-0.05284182354807854,18.0,1.0,4.0
24,-0.03311208263039589,-0.0031245392747223377,-0.03623662143945694,3.0,17.0,9.0
25,-0.01894857920706272,0.0021570015233010054,-0.016791578382253647,11.0,22.0,15.0
26,-0.02495919167995453,-0.006912845186889172,-0.031872037798166275,9.0,16.0,11.0
27,0.00445166602730751,-0.008597473613917828,-0.004145807586610317,21.0,14.0,18.0
28,-0.05015469342470169,-0.017367485910654068,-0.06752218306064606,0.0,9.0,2.0
29,0.0340413823723793,0.03558967262506485,0.06963105499744415,27.0,28.0,29.0
30,0.03618467599153519,0.026149338111281395,0.06233401596546173,28.0,25.0,27.0
31,-0.035608869045972824,-0.029253346845507622,-0.0648622140288353,2.0,4.0,3.0
