,0,1,2,3,4,5
0,-0.0015322950202971697,-0.0014329383848235011,-0.002965233288705349,18.0,16.0,15.0
1,-0.015387790277600288,-0.032237812876701355,-0.047625601291656494,13.0,4.0,9.0
2,-0.029230760410428047,-0.02292833849787712,-0.05215910077095032,6.0,8.0,6.0
3,-0.029117712751030922,-0.01953338086605072,-0.04865109175443649,7.0,10.0,8.0
4,0.05093122273683548,0.025066427886486053,0.07599765062332153,30.0,23.0,26.0
5,0.050492845475673676,0.047393426299095154,0.09788627177476883,29.0,31.0,30.0
6,-0.016031142324209213,-0.029791051521897316,-0.04582219570875168,12.0,5.0,10.0
7,-0.001853824476711452,0.01830573007464409,0.01645190641283989,17.0,22.0,19.0
8,-0.042188797146081924,-0.02132718823850155,-0.06351598352193832,1.0,9.0,3.0
9,-0.04462321847677231,-0.03518548235297203,-0.07980869710445404,0.0,3.0,1.0
10,-0.005987545941025019,0.03685096278786659,0.03086341731250286,15.0,26.0,22.0
11,-0.019926151260733604,-0.024729304015636444,-0.0446554571390152,9.0,6.0,11.0
12,-0.041559796780347824,-0.009674309752881527,-0.051234107464551926,2.0,14.0,7.0
13,0.049456242471933365,0.03790031373500824,0.0873565524816513,28.0,27.0,29.0
14,0.02145323157310486,0.014005577191710472,0.03545881062746048,22.0,21.0,23.0
15,-0.005667134653776884,0.012183982878923416,0.006516848225146532,16.0,20.0,17.0
16,0.06936302036046982,0.04200000688433647,0.11136302351951599,31.0,29.0,31.0
17,0.03374519571661949,0.029990237206220627,0.06373543292284012,23.0,24.0,25.0
18,-0.03065006621181965,-0.02412688173353672,-0.05477694794535637,5.0,7.0,4.0
19,0.033901557326316833,-0.004991620779037476,0.028909936547279358,24.0,15.0,21.0
20,0.015463286079466343,0.035523541271686554,0.05098682641983032,21.0,25.0,24.0
21,0.042723268270492554,0.04218245670199394,0.0849057286977768,27.0,30.0,28.0
22,-0.0245811827480793,-0.019222110509872437,-0.043803293257951736,8.0,11.0,12.0
23,-0.011532801203429699,0.006833442486822605,-0.004699358716607094,14.0,18.0,14.0
24,-0.03645658120512962,-0.05185705050826073,-0.08831363171339035,3.0,0.0,0.0
25,0.041436102241277695,-0.016316037625074387,0.025120064616203308,26.0,12.0,20.0
26,-0.019625138491392136,0.002824476920068264,-0.016800660640001297,10.0,17.0,13.0
27,0.00552212493494153,0.007866156287491322,0.013388281688094139,19.0,19.0,18.0
28,-0.017235247418284416,-0.037310730665922165,-0.05454597622156143,11.0,2.0,5.0
29,0.03724265843629837,0.040324799716472626,0.077567458152771,25.0,28.0,27.0
30,0.014553222805261612,-0.015126367099583149,-0.000573144294321537,20.0,13.0,16.0
31,-0.033466026186943054,-0.04125671461224556,-0.07472273707389832,4.0,1.0,2.0
